BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES212,ES220,2025-2030,2.5373560774206665e-06,983.1120429110257,0.03216065583298276,994.7182806730004,29.841548420190136
ES212,France,2020-2025,0.0,2290.20418030794,0.0,11185.336004485875,335.5600801345801
ES212,France,2025-2030,0.0,2290.20418030794,0.0,12157.051504381232,364.71154513143006
ES213,ES412,2020-2025,1.9011397398571717e-06,1787.4764353122198,0.08869699040898328,737.4605771894624,22.123817315683834
ES213,ES412,2025-2030,2.8583281127456983e-06,1787.4764381657133,0.05858425938346631,1152.1388851391625,34.56416655417485
ES220,ES230,2020-2025,3.178383849444799e-06,8803.321437727955,0.11038998606133402,1848.24316097112,55.447294829133895
ES220,ES230,2025-2030,7.239644784591967e-06,8803.321444962765,0.11046243450481671,2388.1661840761876,71.64498552228518
ES220,ES241,2020-2025,2.4496721948708e-06,491.5560216377192,0.13969538173326637,1242.3272907183057,37.26981872154943
ES220,ES241,2025-2030,2.742625683117987e-06,491.5560243755103,0.06870915918058224,372.51194645998726,11.175358393799618
ES220,ES243,2020-2025,5.707343007088639e-07,4279.032453169854,0.029773529633391818,1827.6829639193204,54.830488917579665
ES220,ES243,2025-2030,3.48685752243925e-07,4279.032453513705,0.007991063286321348,6406.1621152304815,192.18486345691494
ES220,France,2020-2025,0.0,0.0,0.0,0.0,0.0
ES220,France,2025-2030,1999.9999998029878,1999.9999998029878,179547768.1409899,9557.303165289757,286.71909495869386
ES230,ES243,2020-2025,0.0002706488644089001,0.0002706488644089001,15.699295547163766,0.0013793367216920374,4.1380101650761085e-05
ES230,ES243,2025-2030,1.6517609555264667e-07,0.0002708092058578426,0.004209157449473444,0.0009255557174257156,2.7766671522771544e-05
ES230,ES412,2020-2025,3.892319909937214e-06,2279.03245649144,0.14249701044517002,341.4983701969886,10.244951105909678
ES230,ES412,2025-2030,8.228015897366212e-06,2279.032464714621,0.13233245415555703,526.7688961645508,15.80306688493656
ES230,ES417,2020-2025,0.0034888080320686467,0.0034888080320686467,104.78886008829838,0.0124524587135899,0.00037357376140769924
ES230,ES417,2025-2030,6.423496952363607e-07,0.00348944554711728,0.008475856284272588,0.010913574268618052,0.0003274072280585436
ES241,ES243,2020-2025,3.294610905868467e-06,3440.892137610941,0.14173589844944634,643.3948834595403,19.301846503786386
ES241,ES243,2025-2030,6.921688597258396e-06,3440.8921445277947,0.1308162831129795,971.7314869947465,29.151944609842534
ES241,ES513,2020-2025,2.100009169225814e-06,1873.1120404761032,0.08133984589503557,484.80929838248926,14.54427895147472
ES241,ES513,2025-2030,2.2142951796416593e-06,1873.1120426855637,0.037678333704399956,1377.541597496316,41.32624792488957
ES241,France,2020-2025,0.0,502.727746896866,0.0,2057.3205713957814,61.71961714187367
ES241,France,2025-2030,0.0,502.727746896866,0.0,2348.504144757601,70.45512434272766
ES242,ES243,2020-2025,1.7072334230761044e-05,12691.082694290933,0.758859670531781,707.7428527260313,21.23228558178091
ES242,ES243,2025-2030,2.600527774184115e-08,12691.082694312103,0.0005078133152792966,1524.6688600737477,45.74006580221241
ES242,ES423,2020-2025,0.00017015747668202983,0.00017015747668202983,10.036930036859859,0.0006671070417765049,2.0013211253295184e-05
ES242,ES423,2025-2030,1.7098884765458656e-05,0.0001872515268008773,0.44308971062203106,0.000712671194087469,2.1380135822624048e-05
ES242,ES424,2020-2025,0.0001578087933327646,0.0001578087933327646,9.88846779171245,0.0006266527751711454,1.87995832551344e-05
ES242,ES424,2025-2030,1.3384437946256235e-05,0.00017118839663237637,0.3684444017400422,0.0006471472960187906,1.9414418880563652e-05
