Timestep,Import_FR_MW,Import_PT_MW
324,-9652.894218072686,1974.2916718513898
325,-9652.894218072686,1974.2916718513898
326,-9652.894218072686,-1003.207188639446
327,-9652.894218072686,-1003.207188639446
328,-9167.328061360438,-390.7444122605175
329,-9167.328061360438,-390.7444122605175
330,-2382.329666670563,-2674.205672847329
331,-2382.329666670563,-2674.205672847329
332,2264.886680608958,-2084.464919949909
333,2264.886680608958,-2084.464919949909
334,4669.99906344989,-1615.3613641233678
335,4669.99906344989,-1615.3613641233678
336,9652.894218072686,-2231.9743598986497
337,9652.894218072686,-2231.9743598986497
338,9652.894218072686,-3486.568750641689
339,9652.894218072686,-3486.568750641689
340,9646.627690442114,-3848.605868052584
341,9646.627690442114,-3848.605868052584
342,8373.516751570747,-2904.3011389869807
343,8373.516751570747,-2904.3011389869807
344,848.0172365043309,-111.06232243036175
345,848.0172365043309,-111.06232243036175
346,-6382.982376522637,860.8757226511789
347,-6382.982376522637,860.8757226511789
348,-3457.086554448795,182.30600656995557
349,-3457.086554448795,182.30600656995557
350,-1853.8210517818407,1913.800267264427
351,-1853.8210517818407,1913.800267264427
352,2196.170109575163,-724.3176156016107
353,2196.170109575163,-724.3176156016107
354,9652.894218072686,-492.0566963282581
355,9652.894218072686,-492.0566963282581
356,9652.894218072686,-4163.395782287234
357,9652.894218072686,-4163.395782287234
358,9652.894218072686,-1008.5329187157895
359,9652.894218072686,-1008.5329187157895
360,9652.894218072686,-3493.9196437812807
361,9652.894218072686,-3493.9196437812807
362,9652.894218072686,-3337.8266415956623
363,9652.894218072686,-3337.8266415956623
364,9652.894218072686,-3118.750488909134
365,9652.894218072686,-3118.750488909134
366,9652.894218072686,-3007.650015036894
367,9652.894218072686,-3007.650015036894
368,9652.894218072686,-510.62994000339495
369,9652.894218072686,-510.62994000339495
370,7432.707136210165,-1677.621986563705
371,7432.707136210165,-1677.621986563705
372,2824.0810991399894,-1798.9464111019242
373,2824.0810991399894,-1798.9464111019242
374,6170.734033706091,-2374.0601231519377
375,6170.734033706091,-2374.0601231519377
376,2769.8629034197793,-1620.4084640920355
377,2769.8629034197793,-1620.4084640920355
378,9652.894218072686,970.1118445317006
379,9652.894218072686,970.1118445317006
380,9652.894218072686,-1392.4150131804945
381,9652.894218072686,-1392.4150131804945
382,9652.894218072686,-973.9485222570147
383,9652.894218072686,-973.9485222570147
384,9652.894218072686,-3515.807825656677
385,9652.894218072686,-3515.807825656677
386,9652.894218072686,-3651.782602036683
387,9652.894218072686,-3651.782602036683
388,9652.894218072686,-3585.238030863313
389,9652.894218072686,-3585.238030863313
390,9652.894218072686,-1594.42960350489
391,9652.894218072686,-1594.42960350489
392,9652.894218072686,-2237.8989627331484
393,9652.894218072686,-2237.8989627331484
394,9652.894218072686,-1240.0801662333233
395,9652.894218072686,-1240.0801662333233
396,3293.9100502555693,-292.67126885199286
397,3293.9100502555693,-292.67126885199286
398,1383.712615883609,-1607.7859368797162
399,1383.712615883609,-1607.7859368797162
400,-1760.3335644509407,-1151.1474134699547
401,-1760.3335644509407,-1151.1474134699547
402,9652.894218072686,-1378.7416982156192
403,9652.894218072686,-1378.7416982156192
404,9652.894218072686,-4077.3411880673575
