Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
301,2.7716210000000005e6,5.73736525245795e6,0.0,0.0,0.0,0.0
302,2.7727530000000005e6,5.743392774164022e6,0.0,0.0,0.0,0.0
303,2.7734900000000005e6,5.748471616905965e6,0.0,0.0,0.0,0.0
304,2.7742270000000005e6,5.753550459647908e6,0.0,0.0,0.0,0.0
305,2.7756920000000005e6,5.756305969005153e6,0.0,0.0,0.0,0.0
306,2.7771570000000005e6,5.759061478362398e6,0.0,0.0,0.0,0.0
307,2.7793130000000005e6,5.761105788522352e6,0.0,0.0,0.0,0.0
308,2.7814690000000005e6,5.763150098682307e6,0.0,0.0,0.0,0.0
309,2.7839295000000005e6,5.765059237591163e6,0.0,0.0,0.0,0.0
310,2.7863900000000005e6,5.76696837650002e6,0.0,0.0,0.0,0.0
311,2.7870185000000005e6,5.7683715532946745e6,0.0,0.0,0.0,0.0
312,2.7876470000000005e6,5.769774730089329e6,0.0,0.0,0.0,0.0
313,2.7879090000000005e6,5.770597538576517e6,0.0,0.0,0.0,0.0
314,2.7881710000000005e6,5.771420347063705e6,0.0,0.0,0.0,0.0
315,2.7885015000000005e6,5.772328102621538e6,0.0,0.0,0.0,0.0
316,2.7888320000000005e6,5.77323585817937e6,0.0,0.0,0.0,0.0
317,2.7901795000000005e6,5.77486163350221e6,0.0,0.0,0.0,0.0
318,2.7915270000000005e6,5.776487408825048e6,0.0,0.0,0.0,0.0
319,2.7935350000000005e6,5.780202138023801e6,0.0,0.0,0.0,0.0
320,2.7955430000000005e6,5.783916867222553e6,0.0,0.0,0.0,0.0
321,2.7976760000000005e6,5.788879760313325e6,0.0,0.0,0.0,0.0
322,2.7998090000000005e6,5.793842653404097e6,0.0,0.0,0.0,0.0
323,2.8017985000000005e6,5.799354292170198e6,0.0,0.0,0.0,0.0
324,2.8037880000000005e6,5.804865930936298e6,0.0,0.0,0.0,0.0
325,2.8054755000000005e6,5.809632887718139e6,0.0,0.0,0.0,0.0
326,2.8071630000000005e6,5.81439984449998e6,0.0,0.0,0.0,0.0
327,2.8089765000000005e6,5.818636657154808e6,0.0,0.0,0.0,0.0
328,2.8107900000000005e6,5.8228734698096365e6,0.0,0.0,0.0,0.0
329,2.8142195000000005e6,5.826319096609414e6,0.0,0.0,0.0,0.0
330,2.8176490000000005e6,5.829764723409192e6,0.0,0.0,0.0,0.0
331,2.8199180000000005e6,5.833519755962629e6,0.0,0.0,0.0,0.0
332,2.8221870000000005e6,5.837274788516067e6,0.0,0.0,0.0,0.0
333,2.8246245000000005e6,5.840706774180412e6,0.0,0.0,0.0,0.0
334,2.8270620000000005e6,5.844138759844759e6,0.0,0.0,0.0,0.0
335,2.8278510000000005e6,5.845763915115987e6,0.0,0.0,0.0,0.0
336,2.8286400000000005e6,5.847389070387215e6,0.0,0.0,0.0,0.0
337,2.8291505000000005e6,5.846657719175803e6,0.0,0.0,0.0,0.0
338,2.8296610000000005e6,5.845926367964391e6,0.0,0.0,0.0,0.0
339,2.8301965000000005e6,5.846734295212926e6,0.0,0.0,0.0,0.0
340,2.8307320000000005e6,5.847542222461461e6,0.0,0.0,0.0,0.0
