Timestep,a_0,a_1,b
6,0.0,-16.11504433073369,2.4345226673443935e10
6,-22.812420986442074,-25.254979449758707,2.451953276961085e10
6,-18.218883878643567,-24.692937883674723,2.464907999484618e10
6,-24.529269235765646,-24.385491355443932,2.4669278812310307e10
6,-19.372062042341792,-24.38536018094787,2.4652461264886547e10
6,-16.858932340507266,-24.474947229747357,2.4642105784253006e10
6,0.0,-24.679264083477644,2.458461797526654e10
6,-20.237261021305518,-24.594377257169082,2.4659761790549576e10
6,-15.90913012545598,-24.387712715061973,2.4648060985590366e10
6,-24.26575925596813,-24.254968919644284,2.4694221209897755e10
6,-16.404118581650607,-24.51519454096012,2.4658618611869083e10
6,-20.669350402899383,-24.39111547870114,2.4680560500036198e10
6,-19.886812174201193,-24.439847889838013,2.4669638190254234e10
6,-22.060702314951673,-23.382643423669798,2.466540295097522e10
6,-19.974889545232156,-23.711662988426347,2.466550640742965e10
6,-24.405077571329656,-23.513177853322595,2.471250382750811e10
6,-16.256964130560903,-23.53019856786983,2.468559782583284e10
6,-22.061253498284444,-23.527264679974657,2.4706840957147568e10
6,-20.833226074923246,-23.578236810296975,2.4703255477692142e10
6,-17.330458031460253,-23.614533293516757,2.4691419177080082e10
6,-20.412234378405824,-23.6526775114598,2.470270666798259e10
6,-24.24452842723846,-24.26575925596813,2.473199150910477e10
6,-22.606581516168283,-24.260366767160406,2.4727243740623646e10
6,-21.319196098160766,-24.25657535533791,2.4723137150556713e10
6,-21.250684279184885,-24.24583555379975,2.4723769154673553e10
6,-17.631972810924566,-24.25513919054629,2.471174856388085e10
6,-22.130996534292148,-24.257156614281755,2.4727004003302887e10
6,-22.784551672106073,-24.25809807308513,2.472909633685956e10
6,-24.110309822303492,-23.831401479404843,2.4739281833744827e10
6,-16.304236690232667,-23.815193925379763,2.4713685763076225e10
6,-21.15760312156834,-24.006384916208532,2.4732564962927277e10
6,-19.928659212984655,-24.045234025938342,2.472882209474038e10
6,-21.735424083040613,-24.167809320865338,2.4735779259755444e10
6,-18.566110371055895,-24.26572148719495,2.4725833797161724e10
6,-23.74887110418104,-24.25286438392702,2.4739190753479233e10
6,-20.49190010009837,-24.26447810936722,2.4732715984243008e10
6,-21.279039820006314,-24.259809434750164,2.473446949700923e10
6,-17.539167117319934,-24.26134867921587,2.4722400496026863e10
6,-19.448512936852723,-24.248044670956467,2.4728836432637714e10
6,-23.433406683568368,-24.152994903554642,2.4739923616918022e10
6,-21.821246192539515,-24.1888594911351,2.473477393187354e10
6,-22.691529090126924,-24.168600225203924,2.473739859599713e10
6,-17.60036748182872,-24.199538272959984,2.4721338614323772e10
6,-22.61383950733899,-24.179157721249698,2.4737348072043484e10
6,-20.752245394712663,-24.164386199701603,2.473116533950312e10
6,-24.144362104947213,-24.21623055217261,2.474569459686353e10
6,-20.419480757918848,-24.219453645787123,2.4734606268325813e10
6,-16.418129833283107,-24.219695567319256,2.472069765798647e10
6,-22.913119622321656,-24.21937394825479,2.47424539345526e10
6,-19.98543731384882,-24.221298766835314,2.4733423199632656e10
6,-18.83525356380926,-24.22193268930294,2.4729474062355618e10
6,-21.693457818062107,-24.221550909839667,2.4738861074499893e10
6,-16.44601713492956,-24.223232080626556,2.472102498769279e10
6,-21.522750876744723,-24.22285886687914,2.4738493045721e10
6,-18.310584449332314,-24.225862188574386,2.4727763719083054e10
7,-30.697037351981166,-29.561992161671416,2.280039885565897e10
7,-19.501653599654762,-28.79062512904695,2.2655974252583687e10
7,0.0,-24.420911830070214,2.3224499424300064e10
7,-22.12597135253971,-24.3789494251278,2.316459978182069e10
7,-24.26575925596813,-24.420911830070214,2.3314248987227623e10
7,0.0,-16.11504433073369,2.4079070404660194e10
7,-22.432044597720857,-25.254979449758707,2.422788345818905e10
7,-20.392558685052837,-24.692937883674723,2.4361261856606754e10
7,-24.529269235765646,-24.385491355443932,2.4374768703155712e10
7,-17.162890088173516,-24.385303990260365,2.4349723906545967e10
7,-20.838247558644067,-24.47494722974736,2.4362232113994007e10
7,-20.59134377866805,-24.679264083477644,2.436311547618166e10
7,-20.237261021305518,-24.5943772571691,2.4365355232963913e10
7,0.0,-24.254968919644284,2.4322177168354942e10
7,-24.26575925596813,-24.254968919644284,2.440876337747855e10
7,-20.20165312162797,-24.515194540960138,2.4380144101228725e10
7,-19.677237615845932,-24.4286731501651,2.438574384647557e10
7,-19.944625845471617,-24.442930576644336,2.4373593249088844e10
7,-22.060702314951673,-23.382643423669798,2.4371479479278294e10
7,-19.908578059885873,-23.523587352707963,2.4367429717432266e10
7,-24.75730158624902,-23.513177853322595,2.4421539957639362e10
7,-16.599013259963062,-23.533631550406515,2.4394244123261658e10
7,-22.061253498284444,-23.527264679974675,2.441429078519947e10
7,-20.546686342805632,-23.59013030737217,2.440963375672998e10
7,-17.138269856117606,-23.646722819210957,2.439805691685016e10
7,-20.41223437840581,-23.652677511459807,2.44099787549991e10
7,-24.24452842723846,-24.26575925596813,2.443899521313155e10
7,-22.224393903585252,-24.259108519771928,2.4432805935770515e10
7,-21.069486358733304,-24.2558765513561,2.4428890133858223e10
7,-21.250684279184867,-24.245835553799733,2.443051850369914e10
7,-20.050765618345025,-24.25513919054629,2.442692343702898e10
7,-22.130996534292166,-24.25715661428177,2.4433948372974804e10
7,-22.78455167210607,-24.25809807308514,2.443617919847089e10
7,-24.110309822303478,-23.83140147940485,2.4448112002803947e10
7,-17.548259961528178,-23.814205858170528,2.442649671357505e10
7,-21.157603121568343,-24.006384916208543,2.444108840993201e10
7,-19.657497020609075,-24.054298818208633,2.443627905410021e10
