Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
129,2.5449985000000005e6,5.116556811024872e6,0.0,0.0,0.0,0.0
130,2.5490560000000005e6,5.118059491234367e6,0.0,0.0,0.0,0.0
131,2.5524670000000005e6,5.119562171443862e6,0.0,0.0,0.0,0.0
132,2.5558780000000005e6,5.121064851653357e6,0.0,0.0,0.0,0.0
133,2.5586195000000005e6,5.122567531862852e6,0.0,0.0,0.0,0.0
134,2.5613610000000005e6,5.124070212072347e6,0.0,0.0,0.0,0.0
135,2.5633055000000005e6,5.125572892281842e6,0.0,0.0,0.0,0.0
136,2.5652500000000005e6,5.127075572491338e6,0.0,0.0,0.0,0.0
137,2.5670125000000005e6,5.128578252700833e6,0.0,0.0,0.0,0.0
138,2.5687750000000005e6,5.130080932910328e6,0.0,0.0,0.0,0.0
139,2.5701350000000005e6,5.131583613119823e6,0.0,0.0,0.0,0.0
140,2.5714950000000005e6,5.133086293329318e6,0.0,0.0,0.0,0.0
141,2.5725360000000005e6,5.134588973538813e6,0.0,0.0,0.0,0.0
142,2.5735770000000005e6,5.136091653748308e6,0.0,0.0,0.0,0.0
143,2.5746020000000005e6,5.137594333957803e6,0.0,0.0,0.0,0.0
144,2.5756270000000005e6,5.139097014167299e6,0.0,0.0,0.0,0.0
145,2.5766580000000005e6,5.140599694376794e6,0.0,0.0,0.0,0.0
146,2.5776890000000005e6,5.142102374586289e6,0.0,0.0,0.0,0.0
147,2.5782270000000005e6,5.143605054795784e6,0.0,0.0,0.0,0.0
148,2.5787650000000005e6,5.145107735005279e6,0.0,0.0,0.0,0.0
149,2.5799155000000005e6,5.146610415214774e6,0.0,0.0,0.0,0.0
150,2.5810660000000005e6,5.148113095424269e6,0.0,0.0,0.0,0.0
151,2.5830750000000005e6,5.149615775633764e6,0.0,0.0,0.0,0.0
