Timestep,Hydro|Reservoir_FR_0,Hydro|Reservoir_ES_0,Hydro|Pumped Storage_ES_0,Hydro|Pumped Storage_FR_0,Battery|Lithium-Ion_FR_0,Battery|Lithium-Ion_PT_0
242,5689211.7605282515287,4048516.9115518936887,10661.225862955736375,0,55392.729959701391635,2576.9732215249614455
243,5665401.234385561198,4042910.7547830305994,10661.225862955736375,0,34843.681262398204126,2867.300454550224913
244,5641590.7082428708673,4037304.59801416751,10661.225862955736375,0,17766.044795236808568,2929.1039510000000519
245,5617780.1821001805365,4031698.4412453044206,8515.1776080560521223,0,6947.0673386547096015,2929.1039510000000519
246,5593969.6559574902058,4026092.2844764413312,7013.5329516640804286,0,0,0
247,5570159.129814799875,4020486.1277075782418,2860.1909447463503966,0,0,0
248,5568898.9349124226719,4014879.9709387151524,3194.777385685218178,0,0,0
249,5587005.4290997320786,4009273.8141698520631,7941.3251888488703116,0,22764.575095665280969,0
250,5605111.9232870414853,4010608.6274009891786,9141.3275289882549259,0,83579.047147738077911,0
251,5623218.417474350892,4008399.4268981846981,16221.743528988254184,0,161569.27233016194077,0
252,5641324.9116616602987,4009734.2401293218136,19563.949625251894759,0,245397.09668796177721,2782.6487534499997309
253,5659431.4058489697054,4008463.6741130012088,26644.365625251895835,0,320930.74920378229581,5565.2975068999994619
254,5677537.9000362791121,4009798.4873441383243,33724.781625251896912,13153.430501951677797,361884.59100493509322,6393.1926318775713298
255,5695644.3942235885188,4007333.6159909572452,40805.197625251894351,13153.430501951677797,387909.01659999997355,9175.841385327570606
256,5708606.762469236739,4008668.4292220943607,42729.792839844420087,13153.430501951677797,387909.01659999997355,11716.415800000000672
257,5684796.2363265464082,4010003.2424532314762,43229.927800328754529,13153.430501951677797,387909.01659999997355,11716.415800000000672
258,5660985.7101838560775,4004397.0856843683869,44685.659897832287243,13153.430501951677797,371036.27767281234264,11716.415800000000672
259,5637175.1840411657467,3998790.9289155052975,41101.515273478828021,13153.430501951677797,344802.60563525685575,11716.415800000000672
260,5613364.657898475416,3993184.7721466422081,38898.151061214790388,13153.430501951677797,324896.96353708207607,8787.3118490000015299
261,5589554.1317557850853,3987578.6153777791187,33929.799943359597819,13153.430501951677797,309809.63186872197548,8787.3118490000015299
262,5565743.6056130947545,3981972.4586089160293,28874.93428524259798,13153.430501951677797,285356.60606293781893,8787.3118490000015299
263,5541933.0794704044238,3976366.30184005294,25370.10985782284115,13153.430501951677797,259146.09617074902053,8787.3118490000015299
