date,hour,branch_id,branch_name,from_bus,to_bus,flow_mw,flow_mvar,limit_mw,loading_pct
2024-07-08,9,723,LTGES0498b,64,412,53.53,0.0,8937.38,0.6
2024-07-08,9,1731,LTGES1139b,983,557,-4.03,0.0,2457.78,0.2
2024-07-08,9,2220,TR_374f74ad,496,497,-111.63,0.0,500.0,22.3
2024-07-08,9,1285,LTGES0846,1069,549,-33.02,0.0,4468.69,0.7
2024-07-08,9,264,LTGES0191,752,1030,571.32,0.0,4468.69,12.8
2024-07-08,9,1797,LTGES1182a,90,697,13.98,0.0,1268.9,1.1
2024-07-08,9,1842,LTGES1209a,395,1130,-107.93,0.0,2457.78,4.4
2024-07-08,9,1081,LTGES0714a,192,503,-63.9,0.0,2457.78,2.6
2024-07-08,9,1807,LTGES1186,1114,1070,-9.95,0.0,1228.89,0.8
2024-07-08,9,1178,LTGES0773b,520,175,52.58,0.0,2457.78,2.1
2024-07-08,9,1735,LTGES1142,954,1093,27.18,0.0,4468.69,0.6
2024-07-08,9,106,LTGES0073,109,971,209.05,0.0,1228.89,17.0
2024-07-08,9,1841,LTGES1208d,637,1130,16.15,0.0,4915.56,0.3
2024-07-08,9,435,LTGES0299,1105,783,297.4,0.0,1228.89,24.2
2024-07-08,9,489,LTGES0339a,797,796,2.43,0.0,2457.78,0.1
2024-07-08,9,2312,TR_cf9f1601,77,78,-53.39,0.0,500.0,10.7
2024-07-08,9,1246,LTGES0819,965,534,64.17,0.0,1228.89,5.2
2024-07-08,9,2344,TR_1567d725,619,620,712.01,0.0,4725.0,15.1
2024-07-08,9,1607,LTGES1057b,259,232,2.93,0.0,845.93,0.3
2024-07-08,9,846,LTGES0573b,879,450,20.1,0.0,2457.78,0.8
2024-07-08,9,576,LTGES0399,340,825,343.04,0.0,1228.89,27.9
2024-07-08,9,584,LTGES0406a,271,346,-708.82,0.0,8937.38,7.9
2024-07-08,9,287,LTGES0208b,749,235,-549.48,0.0,8937.38,6.1
2024-07-08,9,213,LTGES0152b,177,182,-80.01,0.0,2457.78,3.3
2024-07-08,9,474,LTGES0328a,763,765,-4.93,0.0,8937.38,0.1
2024-07-08,9,1734,LTGES1141b,954,993,24.98,0.0,8937.38,0.3
2024-07-08,9,1959,LTGES1284,1163,426,197.43,0.0,1228.89,16.1
2024-07-08,9,1311,LTGES0862b,443,372,-135.92,0.0,2457.78,5.5
2024-07-08,9,356,LTGES0243,267,877,450.69,0.0,4468.69,10.1
2024-07-08,9,265,LTGES0192,227,190,-21.98,0.0,1228.89,1.8
2024-07-08,9,215,LTGES0153b,813,767,-80.63,0.0,2457.78,3.3
2024-07-08,9,1023,LTGES0676b,903,143,-497.22,0.0,8937.38,5.6
2024-07-08,9,1696,LTGES1119a,20,1089,62.39,0.0,2457.78,2.5
