BetweenNode,AndNode,Period,transmisionInvCap_MW,transmissionInstalledCap_MW,DiscountedInvestmentCost_Euro,transmisionExpectedAnnualVolume_GWh,ExpectedAnnualLosses_GWh
ES613,ES616,2025-2030,3.693748136750629e-05,6345.541391914963,0.4092962996055365,295.38895141211543,8.861668542363478
ES613,ES617,2020-2025,1.2524917792688939e-05,1787.4764459359978,0.348807856248475,337.3993621259182,10.121980863777514
ES613,ES617,2025-2030,2.005210482652561e-05,1787.4764659376403,0.245327006520368,517.3800537155415,15.521401611466251
ES613,ES618,2020-2025,2.702840447454946e-05,4066.5089130386145,0.5670334184293255,146.34232707730325,4.390269812319113
ES613,ES618,2025-2030,2.7956141261157273e-05,4066.5089409442935,0.2576555437241688,324.9773260424909,9.74931978127476
ES614,ES616,2020-2025,1.5003239127509005e-05,491.55603419128613,0.2554972624039682,1579.4958355661336,47.38487506698383
ES614,ES616,2025-2030,0.0001311368062085062,491.55616527763,0.9810696517484707,1713.488091096479,51.40464273289478
ES614,ES617,2020-2025,4.575479488266865e-05,2770.588517541965,1.3713180281156812,6066.696528978959,182.00089586936963
ES614,ES617,2025-2030,6.629810072623783e-07,2770.5885181544836,0.008729244927396289,3037.784988429139,91.13354965287418
ES614,ES620,2020-2025,0.007645476002836905,0.007645476002836905,281.18487704489536,0.026772685303931676,0.000803180559117951
ES614,ES620,2025-2030,2.378754343271633e-06,0.007647804294828854,0.0384335980093544,0.028162567894092723,0.0008448770368227821
ES615,ES618,2020-2025,4.779562368639745e-05,9466.129858192133,1.0328365455324786,1606.8123722358205,48.20437116707458
ES615,ES618,2025-2030,2.267928150226226e-05,9466.129880820954,0.21530136057273705,1709.3202515881949,51.279607547646144
ES615,Portugal,2020-2025,0.0,1787.47643341108,0.0,1766.5548424653027,52.9966452739591
ES615,Portugal,2025-2030,0.0,1787.47643341108,0.0,4821.3651840683015,144.64095552204935
ES617,ES618,2020-2025,5.1753838761214865e-06,983.1120435514779,0.11977440206088666,402.2440722242593,12.06732216672778
ES617,ES618,2025-2030,4.583294082917677e-05,983.1120893339563,0.46598634070910283,300.71767648117657,9.021530294435328
EU,France,2020-2025,0.0,12200.0,0.0,66346.37300250592,1990.3911900751857
EU,France,2025-2030,1000.0,13900.0,0.0,77160.44130070039,2314.8132390210167
EU,Italy,2020-2025,0.0,6300.0,0.0,26381.442316508583,791.4432694952604
EU,Italy,2025-2030,999.9999749315011,7899.999974931501,37181896.03752911,28111.397152327696,843.3419145698317
France,Italy,2020-2025,0.0,5100.0,0.0,30631.329786950777,918.9398936085212
France,Italy,2025-2030,0.0,6300.0,0.0,37590.25769460374,1127.7077308381067
ES113,ES111,2020-2025,4.997596533939941e-06,1513.0000049975965,0.13119904663402845,3145.3014177231057,94.35904253169309
ES113,ES111,2025-2030,3.009869061749695e-06,1513.0000079570032,0.03471291698478564,3702.408711535105,111.07226134605364
ES422,ES432,2020-2025,2.0553112335619517e-05,2140.0000205531123,0.9506432258250886,3145.7113478061747,94.37134043418538
ES422,ES432,2025-2030,5.2826659954906355e-05,2140.000073329309,1.0734136998073829,3003.9237132827448,90.11771139848265
ES618,ES422,2020-2025,2.166197828046279e-05,1920.0000216619783,1.0615492780268823,962.1281137190272,28.86384341157099
ES618,ES422,2025-2030,2.5240527036408556e-06,1920.0000241355683,0.054339355303784996,3943.5109126958473,118.30532738087544
ES213,France,2020-2025,0.0,0.0,0.0,0.0,0.0
ES213,France,2025-2030,0.0,2000.0,0.0,10563.657567341435,316.9097270202415
ES511,Italy,2020-2025,0.0,0.0,0.0,0.0,0.0
ES511,Italy,2025-2030,2000.0,2000.0,0.0,9345.20039809563,280.3560119428699
ES523,Italy,2020-2025,0.0,0.0,0.0,0.0,0.0
ES523,Italy,2025-2030,2000.0,2000.0,0.0,10765.190127534152,322.9557038260234
