Timestep;a_0;a_1;a_2;a_3;a_4;a_5;a_6;a_7;a_8;a_9;a_10;a_11;a_12;a_13;a_14;a_15;a_16;a_17;a_18;a_19;a_20;a_21;a_22;a_23;a_24;a_25;a_26;a_27;a_28;a_29;a_30;a_31;a_32;a_33;a_34;a_35;a_36;b
0;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;-37.34924793997588;5.091708206042558e9
0;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;-39.828319104651875;5.103592476519409e9
0;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;-44.56073993500036;5.130378230503939e9
0;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;-44.18327883631976;5.1294146462368965e9
0;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;-44.1988661537491;5.13163622713006e9
0;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;-45.02329600443908;5.137824623117391e9
0;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;-44.60346333811661;5.136174458663572e9
0;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;-43.5651247359598;5.131649014164942e9
0;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;-39.588027657950754;5.119054427972898e9
0;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;-38.37595288205993;5.113922593431271e9
0;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;-37.99427531172915;5.113348261167512e9
0;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;-38.48851959954634;5.115215948848824e9
0;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;-38.641882677379144;5.116320893525839e9
0;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;-38.6380625790862;5.117369878577379e9
0;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;-38.606573537918976;5.118463232772775e9
0;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;-41.447865448437334;5.133205882463542e9
0;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;-44.246752084494624;5.147439229578674e9
0;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;-43.41275173178109;5.145398975194119e9
0;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;-44.12158316929528;5.152495499724337e9
0;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;-44.21384510983651;5.155011123882461e9
0;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;-44.033518836402216;5.15469751917522e9
0;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;-43.60175220219375;5.153129973838565e9
0;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;-41.37395373727959;5.14674457209877e9
0;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;-40.50685727026335;5.1435659549306965e9
0;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;-40.125500302336725;5.143526842936761e9
0;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;-43.15783748647313;5.159470195551893e9
0;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;-43.01039954305107;5.160684434750903e9
0;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;-44.65851205719796;5.169910435576691e9
0;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;-44.54858721490269;5.170239482910555e9
0;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;-44.51563392273309;5.171095344540552e9
0;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;-44.46845312280296;5.171650875823939e9
0;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;-44.445025991207686;5.17207670325276e9
