ES111,ES112,ES113,ES120,ES213,ES230,ES241,ES243,ES413,ES415,ES418,ES419,ES425,ES431,ES432,ES511,ES512,ES513,ES514,ES523,ES613,ES614,ES615,ES616,ES617,ES618,FR,PT,IT,time,hour,dayofweek,month,EU
0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.4065,0.306660101,0.321301797,0.478784267,09/03/2018 13:00,13,4,3,0.3783706779226927
0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.3985,0.318847716,0.30620633,0.539690107,09/03/2018 14:00,14,4,3,0.3796405775140628
0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.3975,0.350116952,0.353062063,0.565435042,09/03/2018 15:00,15,4,3,0.3993928949712725
0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.3905,0.388157085,0.341329447,0.625625745,09/03/2018 16:00,16,4,3,0.401345825147897
0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.384,0.411178136,0.349026641,0.673420739,09/03/2018 17:00,17,4,3,0.4058274130330954
0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.387,0.408592884,0.333931174,0.673659118,09/03/2018 18:00,18,4,3,0.4066471923491636
0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.3885,0.351348024,0.281358592,0.600953516,09/03/2018 19:00,19,4,3,0.3959440878865844
0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.381,0.332266404,0.256361394,0.522169249,09/03/2018 20:00,20,4,3,0.3830518108133233
0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.363,0.334728549,0.194559653,0.457568534,09/03/2018 21:00,21,4,3,0.3672896707929149
0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.366,0.287578481,0.115009528,0.440286055,09/03/2018 22:00,22,4,3,0.3452319293435438
0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.371,0.256309245,0.064865673,0.36352801,09/03/2018 23:00,23,4,3,0.3424526407866787
0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.3525,0.252246707,0.046668909,0.354231228,09/04/2018 00:00,0,0,4,0.3418820652992951
0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.257294103,0.023315772,0.348390942,09/04/2018 01:00,1,0,4,0.3371065165258156
0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.262341499,0.007136719,0.353039333,09/04/2018 02:00,2,0,4,0.3361335944679067
0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.3455,0.275021544,0.007024624,0.376877235,09/04/2018 03:00,3,0,4,0.3448152514460915
0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.3465,0.306413886,0.048873445,0.420619785,09/04/2018 04:00,4,0,4,0.3559314857877618
0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.347,0.325495507,0.187124014,0.57794994,09/04/2018 05:00,5,0,4,0.3869828000428519
0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.367721285,0.295893584,0.63659118,09/04/2018 06:00,6,0,4,0.4002046557271264
0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.4115,0.383355903,0.338527071,0.650536353,09/04/2018 07:00,7,0,4,0.4056784148532014
0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.415,0.369937215,0.382318873,0.628843862,09/04/2018 08:00,8,0,4,0.4047632115738367
0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.4285,0.347162378,0.301984083,0.582240763,09/04/2018 09:00,9,0,4,0.3949843216259167
0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.438,0.313184784,0.305384299,0.511799762,09/04/2018 10:00,10,0,4,0.3911610194056202
