date,hour,branch_id,branch_name,from_bus,to_bus,from_bus_id,to_bus_id,from_nuts3,to_nuts3,asset_class,reinforcement_eligible,diagnostic_multiplier,base_line_rating_factor,flow_mw,flow_mvar,limit_mw,loading_pct
2024-08-22,10,1710,LTGES1124b,240,609,ES00243,ES00614,ES523,ES523,intra_nuts3,true,10.0,0.8,52.99,0.0,7864.9,0.7
2025-06-29,7,1346,LTGES0888a,104,998,ES00104,ES01012,ES120,ES120,intra_nuts3,true,10.0,0.8,199.75,0.0,28599.62,0.7
2024-08-20,18,1810,LTGES1187,1084,1115,ES01102,ES01133,ES241,ES241,intra_nuts3,true,10.0,0.8,-25.59,0.0,3932.45,0.7
2024-08-24,19,1080,LTGES0713b,192,1132,ES00195,ES01152,ES614,ES614,intra_nuts3,true,10.0,0.8,51.86,0.0,7864.9,0.7
2024-08-23,9,1359,LTGES0895a,562,564,ES00567,ES00569,ES300,ES300,intra_nuts3,true,10.0,0.8,102.36,0.0,15729.79,0.7
2025-06-27,8,1423,LTGES0934d,786,123,ES00795,ES00123,ES113,ES113,intra_nuts3,true,10.0,0.8,-107.1,0.0,15729.79,0.7
2024-08-22,9,201,LTGES0146,159,730,ES00162,ES00739,ES413,ES413,intra_nuts3,true,10.0,0.8,26.05,0.0,3932.45,0.7
2025-06-25,15,294,LTGES0212a,751,261,ES00760,ES00264,ES522,ES522,intra_nuts3,true,10.0,0.8,-207.7,0.0,28599.62,0.7
2024-08-24,20,1715,LTGES1128a,182,186,ES00185,ES00189,ES612,ES612,intra_nuts3,true,10.0,0.8,54.4,0.0,7864.9,0.7
2024-08-22,9,1780,LTGES1171a,593,591,ES00598,ES00596,ES514,ES514,intra_nuts3,true,10.0,0.8,53.68,0.0,7864.9,0.7
2024-08-23,9,1362,LTGES0895d,562,564,ES00567,ES00569,ES300,ES300,intra_nuts3,true,10.0,0.8,102.36,0.0,15729.79,0.7
2025-06-24,12,1596,LTGES1049,608,1158,ES00613,ES01178,ES422,ES422,intra_nuts3,true,10.0,0.8,-27.69,0.0,3932.45,0.7
2025-06-25,15,1138,LTGES0750b,942,515,ES00953,ES00518,ES616,ES616,intra_nuts3,true,10.0,0.8,52.45,0.0,7864.9,0.7
2024-08-22,9,1540,LTGES1012b,596,598,ES00601,ES00603,ES300,ES300,intra_nuts3,true,10.0,0.8,-17.63,0.0,2706.99,0.7
2024-08-22,10,1981,LTGES1302,709,1173,ES00716,ES01193,ES611,ES611,intra_nuts3,true,10.0,0.8,-26.82,0.0,3932.45,0.7
2024-08-24,20,2042,LTGES1345b,460,665,ES00463,ES00672,ES417,ES417,intra_nuts3,true,10.0,0.8,-52.9,0.0,7864.9,0.7
2025-06-27,8,81,LTGES0055a,87,88,ES00087,ES00088,ES418,ES418,intra_nuts3,true,10.0,0.8,-54.43,0.0,7864.9,0.7
2024-08-22,9,1649,LTGES1086b,514,614,ES00517,ES00619,ES523,ES523,intra_nuts3,true,10.0,0.8,55.91,0.0,7864.9,0.7
2024-08-23,9,1360,LTGES0895b,562,564,ES00567,ES00569,ES300,ES300,intra_nuts3,true,10.0,0.8,102.36,0.0,15729.79,0.7
2024-08-22,9,1781,LTGES1171b,593,591,ES00598,ES00596,ES514,ES514,intra_nuts3,true,10.0,0.8,53.68,0.0,7864.9,0.7
2024-08-22,9,1818,LTGES1193a,467,632,ES00470,ES00638,ES300,ES300,intra_nuts3,true,10.0,0.8,45.3,0.0,7864.9,0.6
2024-08-24,19,99,LTGES0067b,100,101,ES00100,ES00101,ES120,ES120,intra_nuts3,true,10.0,0.8,-43.58,0.0,7864.9,0.6
2025-06-24,11,1856,LTGES1216b,1134,639,ES01154,ES00645,ES431,ES431,intra_nuts3,true,10.0,0.8,-44.24,0.0,7864.9,0.6
2025-06-24,11,2053,LTGES1356,1205,328,ES01226,ES00331,ES431,ES431,intra_nuts3,true,10.0,0.8,82.38,0.0,14299.81,0.6
2025-06-24,11,1855,LTGES1216a,1134,639,ES01154,ES00645,ES431,ES431,intra_nuts3,true,10.0,0.8,-44.24,0.0,7864.9,0.6
2025-06-27,8,253,LTGES0182a,217,219,ES00220,ES00222,ES211,ES211,intra_nuts3,true,10.0,0.8,46.53,0.0,7864.9,0.6
2024-08-24,19,98,LTGES0067a,100,101,ES00100,ES00101,ES120,ES120,intra_nuts3,true,10.0,0.8,-43.58,0.0,7864.9,0.6
2025-06-30,19,1176,LTGES0772b,519,520,ES00522,ES00523,ES617,ES617,intra_nuts3,true,10.0,0.8,49.3,0.0,7864.9,0.6
2024-08-22,16,1292,LTGES0850b,170,552,ES00173,ES00557,ES120,ES120,intra_nuts3,true,10.0,0.8,-47.07,0.0,7864.9,0.6
2024-08-22,9,1164,LTGES0766b,22,992,ES00022,ES01006,ES300,ES300,intra_nuts3,true,10.0,0.8,47.16,0.0,7864.9,0.6
2025-06-25,15,628,LTGES0436a,240,831,ES00243,ES00840,ES523,ES523,intra_nuts3,true,10.0,0.8,-44.13,0.0,7864.9,0.6
2024-08-22,16,1291,LTGES0850a,170,552,ES00173,ES00557,ES120,ES120,intra_nuts3,true,10.0,0.8,-47.07,0.0,7864.9,0.6
2025-06-30,19,1175,LTGES0772a,519,520,ES00522,ES00523,ES617,ES617,intra_nuts3,true,10.0,0.8,49.3,0.0,7864.9,0.6
2024-08-26,8,155,LTGES0114b,142,146,ES00145,ES00149,ES300,ES300,intra_nuts3,true,10.0,0.8,-44.49,0.0,7864.9,0.6
2025-06-26,9,1917,LTGES1255a,649,650,ES00655,ES00656,ES514,ES514,intra_nuts3,true,10.0,0.8,-43.81,0.0,7864.9,0.6
2024-08-22,9,1819,LTGES1193b,467,632,ES00470,ES00638,ES300,ES300,intra_nuts3,true,10.0,0.8,45.3,0.0,7864.9,0.6
2024-08-22,17,1563,LTGES1028a,118,115,ES00118,ES00115,ES523,ES523,intra_nuts3,true,10.0,0.8,-163.1,0.0,28599.62,0.6
2024-08-22,9,1769,LTGES1161,314,604,ES00317,ES00609,ES113,ES113,intra_nuts3,true,10.0,0.8,21.79,0.0,3932.45,0.6
2024-08-22,17,1564,LTGES1028b,118,115,ES00118,ES00115,ES523,ES523,intra_nuts3,true,10.0,0.8,-163.1,0.0,28599.62,0.6
2024-08-26,17,1813,LTGES1189a,154,162,ES00157,ES00165,ES413,ES413,intra_nuts3,true,10.0,0.8,178.64,0.0,28599.62,0.6
2025-06-25,15,830,LTGES0563d,732,874,ES00741,ES00883,ES511,ES511,intra_nuts3,true,10.0,0.8,88.2,0.0,15729.79,0.6
2024-08-22,17,2156,LTGES1434,1167,1,ES01187,ES00001,ES300,ES300,intra_nuts3,true,10.0,0.8,-22.34,0.0,3932.45,0.6
2025-06-30,20,1977,LTGES1299a,657,411,ES00663,ES00414,ES242,ES242,intra_nuts3,true,10.0,0.8,43.56,0.0,7864.9,0.6
2024-08-20,18,2076,LTGES1373a,696,87,ES00703,ES00087,ES418,ES418,intra_nuts3,true,10.0,0.8,43.98,0.0,7864.9,0.6
2024-08-22,16,1463,LTGES0958b,580,568,ES00585,ES00573,ES213,ES213,intra_nuts3,true,10.0,0.8,159.25,0.0,28599.62,0.6
2025-06-25,15,1644,LTGES1084a,612,1086,ES00617,ES01104,ES300,ES300,intra_nuts3,true,10.0,0.8,43.36,0.0,7864.9,0.6
2024-08-25,8,1392,LTGES0915b,977,724,ES00988,ES00733,ES120,ES120,intra_nuts3,true,10.0,0.8,-181.29,0.0,28599.62,0.6
2025-06-29,5,2111,LTGES1398,1209,670,ES01230,ES00677,ES414,ES414,intra_nuts3,true,10.0,0.8,21.65,0.0,3932.45,0.6
2025-06-25,15,1645,LTGES1084b,612,1086,ES00617,ES01104,ES300,ES300,intra_nuts3,true,10.0,0.8,43.36,0.0,7864.9,0.6
2024-08-22,10,1691,LTGES1115b,22,991,ES00022,ES01005,ES300,ES300,intra_nuts3,true,10.0,0.8,43.29,0.0,7864.9,0.6
2024-08-26,8,557,LTGES0386a,823,814,ES00832,ES00823,ES618,ES618,intra_nuts3,true,10.0,0.8,49.11,0.0,7864.9,0.6
2024-08-22,9,1432,LTGES0940b,1092,531,ES01110,ES00536,ES212,ES212,intra_nuts3,true,10.0,0.8,-43.46,0.0,7864.9,0.6
2024-08-26,8,154,LTGES0114a,142,146,ES00145,ES00149,ES300,ES300,intra_nuts3,true,10.0,0.8,-44.49,0.0,7864.9,0.6
2024-08-22,9,1083,LTGES0715a,927,504,ES00938,ES00507,ES617,ES617,intra_nuts3,true,10.0,0.8,43.92,0.0,7864.9,0.6
2025-06-24,12,1246,LTGES0819,965,534,ES00976,ES00539,ES618,ES618,intra_nuts3,true,10.0,0.8,21.76,0.0,3932.45,0.6
2025-06-26,9,1918,LTGES1255b,649,650,ES00655,ES00656,ES514,ES514,intra_nuts3,true,10.0,0.8,-43.81,0.0,7864.9,0.6
2025-06-24,12,1714,LTGES1127b,713,139,ES00722,ES00142,ES230,ES230,intra_nuts3,true,10.0,0.8,48.25,0.0,7864.9,0.6
2024-08-22,9,1431,LTGES0940a,1092,531,ES01110,ES00536,ES212,ES212,intra_nuts3,true,10.0,0.8,-43.46,0.0,7864.9,0.6
2025-06-24,12,1713,LTGES1127a,713,139,ES00722,ES00142,ES230,ES230,intra_nuts3,true,10.0,0.8,48.25,0.0,7864.9,0.6
2024-08-22,9,1876,LTGES1230a,1136,1139,ES01156,ES01159,ES243,ES243,intra_nuts3,true,10.0,0.8,-46.81,0.0,7864.9,0.6
2024-08-22,9,1084,LTGES0715b,927,504,ES00938,ES00507,ES617,ES617,intra_nuts3,true,10.0,0.8,43.92,0.0,7864.9,0.6
2024-08-26,8,448,LTGES0309a,308,196,ES00311,ES00199,ES418,ES418,intra_nuts3,true,10.0,0.8,-44.78,0.0,7864.9,0.6
2025-06-25,15,829,LTGES0563c,732,874,ES00741,ES00883,ES511,ES511,intra_nuts3,true,10.0,0.8,88.2,0.0,15729.79,0.6
2025-06-30,20,1978,LTGES1299b,657,411,ES00663,ES00414,ES242,ES242,intra_nuts3,true,10.0,0.8,43.56,0.0,7864.9,0.6
2025-06-30,20,2090,LTGES1383,593,1029,ES00598,ES01043,ES514,ES514,intra_nuts3,true,10.0,0.8,-22.8,0.0,3932.45,0.6
2025-06-30,18,497,LTGES0344b,712,317,ES00720,ES00320,ES111,ES111,intra_nuts3,true,10.0,0.8,50.06,0.0,7864.9,0.6
2024-08-22,9,1877,LTGES1230b,1136,1139,ES01156,ES01159,ES243,ES243,intra_nuts3,true,10.0,0.8,-46.81,0.0,7864.9,0.6
2024-08-22,9,86,LTGES0058b,93,94,ES00093,ES00094,ES114,ES114,intra_nuts3,true,10.0,0.8,47.13,0.0,7864.9,0.6
2025-06-30,19,911,LTGES0614,893,409,ES00902,ES00412,ES242,ES242,intra_nuts3,true,10.0,0.8,21.86,0.0,3932.45,0.6
2024-08-22,9,430,LTGES0296a,785,700,ES00794,ES00707,ES114,ES114,intra_nuts3,true,10.0,0.8,46.81,0.0,7864.9,0.6
2024-08-22,10,240,LTGES0170,209,746,ES00212,ES00755,ES511,ES511,intra_nuts3,true,10.0,0.8,21.85,0.0,3932.45,0.6
2024-08-22,9,2089,LTGES1382b,614,1149,ES00619,ES01169,ES523,ES523,intra_nuts3,true,10.0,0.8,47.44,0.0,7864.9,0.6
2024-08-22,16,1462,LTGES0958a,580,568,ES00585,ES00573,ES213,ES213,intra_nuts3,true,10.0,0.8,159.25,0.0,28599.62,0.6
2025-06-25,15,828,LTGES0563b,732,874,ES00741,ES00883,ES511,ES511,intra_nuts3,true,10.0,0.8,88.2,0.0,15729.79,0.6
2024-08-22,9,674,LTGES0464b,835,836,ES00844,ES00845,ES613,ES613,intra_nuts3,true,10.0,0.8,45.98,0.0,7864.9,0.6
2025-06-27,8,254,LTGES0182b,217,219,ES00220,ES00222,ES211,ES211,intra_nuts3,true,10.0,0.8,46.53,0.0,7864.9,0.6
2024-08-20,19,1581,LTGES1038,319,1223,ES00322,ES01246,ES111,ES111,intra_nuts3,true,10.0,0.8,21.72,0.0,3932.45,0.6
2024-08-22,9,2088,LTGES1382a,614,1149,ES00619,ES01169,ES523,ES523,intra_nuts3,true,10.0,0.8,47.44,0.0,7864.9,0.6
2025-06-24,12,1990,LTGES1309,131,662,ES00131,ES00668,ES415,ES415,intra_nuts3,true,10.0,0.8,-23.04,0.0,3932.45,0.6
2024-08-20,18,2077,LTGES1373b,696,87,ES00703,ES00087,ES418,ES418,intra_nuts3,true,10.0,0.8,43.98,0.0,7864.9,0.6
2024-08-22,9,85,LTGES0058a,93,94,ES00093,ES00094,ES114,ES114,intra_nuts3,true,10.0,0.8,47.13,0.0,7864.9,0.6
2025-06-30,18,496,LTGES0344a,712,317,ES00720,ES00320,ES111,ES111,intra_nuts3,true,10.0,0.8,50.06,0.0,7864.9,0.6
2024-08-22,9,673,LTGES0464a,835,836,ES00844,ES00845,ES613,ES613,intra_nuts3,true,10.0,0.8,45.98,0.0,7864.9,0.6
2025-06-25,15,629,LTGES0436b,240,831,ES00243,ES00840,ES523,ES523,intra_nuts3,true,10.0,0.8,-44.13,0.0,7864.9,0.6
2024-08-26,8,449,LTGES0309b,308,196,ES00311,ES00199,ES418,ES418,intra_nuts3,true,10.0,0.8,-44.78,0.0,7864.9,0.6
2024-08-25,8,1391,LTGES0915a,977,724,ES00988,ES00733,ES120,ES120,intra_nuts3,true,10.0,0.8,-181.29,0.0,28599.62,0.6
2024-08-22,9,431,LTGES0296b,785,700,ES00794,ES00707,ES114,ES114,intra_nuts3,true,10.0,0.8,46.81,0.0,7864.9,0.6
2025-06-25,15,827,LTGES0563a,732,874,ES00741,ES00883,ES511,ES511,intra_nuts3,true,10.0,0.8,88.2,0.0,15729.79,0.6
2024-08-22,10,1690,LTGES1115a,22,991,ES00022,ES01005,ES300,ES300,intra_nuts3,true,10.0,0.8,43.29,0.0,7864.9,0.6
2024-08-26,17,1814,LTGES1189b,154,162,ES00157,ES00165,ES413,ES413,intra_nuts3,true,10.0,0.8,178.64,0.0,28599.62,0.6
2024-08-22,9,1163,LTGES0766a,22,992,ES00022,ES01006,ES300,ES300,intra_nuts3,true,10.0,0.8,47.16,0.0,7864.9,0.6
2024-08-22,17,2157,LTGES1435,1167,1,ES01187,ES00001,ES300,ES300,intra_nuts3,true,10.0,0.8,-22.34,0.0,3932.45,0.6
2024-08-26,8,558,LTGES0386b,823,814,ES00832,ES00823,ES618,ES618,intra_nuts3,true,10.0,0.8,49.11,0.0,7864.9,0.6
2024-08-23,17,1017,LTGES0674b,909,911,ES00920,ES00922,ES300,ES300,intra_nuts3,true,10.0,0.8,-74.77,0.0,15729.79,0.5
2024-08-22,10,1053,LTGES0695b,923,922,ES00934,ES00933,ES614,ES614,intra_nuts3,true,10.0,0.8,41.12,0.0,7864.9,0.5
2024-08-22,16,800,LTGES0549b,435,443,ES00438,ES00446,ES513,ES513,intra_nuts3,true,10.0,0.8,38.61,0.0,7864.9,0.5
2024-08-24,20,1927,LTGES1261a,1150,166,ES01170,ES00169,ES432,ES432,intra_nuts3,true,10.0,0.8,41.74,0.0,7864.9,0.5
2024-08-24,20,1928,LTGES1261b,1150,166,ES01170,ES00169,ES432,ES432,intra_nuts3,true,10.0,0.8,41.74,0.0,7864.9,0.5
2025-06-27,19,2074,LTGES1372a,658,88,ES00664,ES00088,ES418,ES418,intra_nuts3,true,10.0,0.8,35.82,0.0,7864.9,0.5
2024-08-22,9,1494,LTGES0982a,1021,1020,ES01035,ES01034,ES212,ES212,intra_nuts3,true,10.0,0.8,37.09,0.0,7864.9,0.5
2024-08-24,20,1490,LTGES0978b,1019,584,ES01033,ES00589,ES213,ES213,intra_nuts3,true,10.0,0.8,36.04,0.0,7864.9,0.5
2024-08-20,19,1775,LTGES1166b,1104,1102,ES01122,ES01120,ES300,ES300,intra_nuts3,true,10.0,0.8,35.87,0.0,7864.9,0.5
2025-06-30,19,2100,LTGES1390,411,661,ES00414,ES00667,ES242,ES242,intra_nuts3,true,10.0,0.8,-18.46,0.0,3932.45,0.5
2024-08-26,18,231,LTGES0165b,203,53,ES00206,ES00053,ES511,ES511,intra_nuts3,true,10.0,0.8,135.39,0.0,28599.62,0.5
2024-08-24,20,1718,LTGES1129b,742,184,ES00751,ES00187,ES612,ES612,intra_nuts3,true,10.0,0.8,-36.75,0.0,7864.9,0.5
2024-08-20,19,134,LTGES0095,719,720,ES00728,ES00729,ES418,ES414,inter_nuts3,false,1.0,0.8,-6.65,0.0,1429.98,0.5
2025-06-30,19,1679,LTGES1108,1083,622,ES01101,ES00628,ES242,ES242,intra_nuts3,true,10.0,0.8,17.78,0.0,3932.45,0.5
2024-08-24,20,1489,LTGES0978a,1019,584,ES01033,ES00589,ES213,ES213,intra_nuts3,true,10.0,0.8,36.04,0.0,7864.9,0.5
2024-08-26,8,386,LTGES0262a,278,773,ES00281,ES00782,ES243,ES243,intra_nuts3,true,10.0,0.8,40.13,0.0,7864.9,0.5
2024-08-24,20,1717,LTGES1129a,742,184,ES00751,ES00187,ES612,ES612,intra_nuts3,true,10.0,0.8,-36.75,0.0,7864.9,0.5
2024-08-23,17,1019,LTGES0674d,909,911,ES00920,ES00922,ES300,ES300,intra_nuts3,true,10.0,0.8,-74.77,0.0,15729.79,0.5
2024-08-20,19,1894,LTGES1241a,135,65,ES00136,ES00065,ES230,ES230,intra_nuts3,true,10.0,0.8,-36.26,0.0,7864.9,0.5
2024-08-22,9,450,LTGES0310a,677,309,ES00684,ES00312,ES300,ES300,intra_nuts3,true,10.0,0.8,35.54,0.0,7864.9,0.5
2024-08-20,18,477,LTGES0329b,762,764,ES00771,ES00773,ES120,ES120,intra_nuts3,true,10.0,0.8,38.97,0.0,7864.9,0.5
2024-08-20,18,476,LTGES0329a,762,764,ES00771,ES00773,ES120,ES120,intra_nuts3,true,10.0,0.8,38.97,0.0,7864.9,0.5
2025-06-24,12,2206,TR_565d8e08,715,716,ES00724,ES00725,ES432,ES432,intra_nuts3,true,10.0,0.8,7.21,0.0,1600.0,0.5
2025-06-30,19,1526,LTGES1004,591,1035,ES00596,ES01049,ES514,ES514,intra_nuts3,true,10.0,0.8,-19.42,0.0,3932.45,0.5
2024-08-22,9,1446,LTGES0950b,575,576,ES00580,ES00581,ES211,ES211,intra_nuts3,true,10.0,0.8,37.38,0.0,7864.9,0.5
2024-08-22,9,451,LTGES0310b,677,309,ES00684,ES00312,ES300,ES300,intra_nuts3,true,10.0,0.8,35.54,0.0,7864.9,0.5
2025-06-25,15,1454,LTGES0954b,428,579,ES00431,ES00584,ES213,ES213,intra_nuts3,true,10.0,0.8,-140.62,0.0,28599.62,0.5
2024-08-22,17,292,LTGES0211a,758,236,ES00767,ES00239,ES522,ES522,intra_nuts3,true,10.0,0.8,36.82,0.0,7864.9,0.5
2025-06-25,15,346,LTGES0238b,757,259,ES00766,ES00262,ES522,ES522,intra_nuts3,true,10.0,0.8,12.35,0.0,2706.99,0.5
2024-08-26,18,230,LTGES0165a,203,53,ES00206,ES00053,ES511,ES511,intra_nuts3,true,10.0,0.8,135.39,0.0,28599.62,0.5
2025-06-30,18,664,LTGES0459a,387,896,ES00390,ES00905,ES424,ES424,intra_nuts3,true,10.0,0.8,141.59,0.0,28599.62,0.5
2024-08-22,9,1610,LTGES1058a,1146,1057,ES01166,ES01071,ES611,ES611,intra_nuts3,true,10.0,0.8,-37.14,0.0,7864.9,0.5
2025-06-30,18,665,LTGES0459b,387,896,ES00390,ES00905,ES424,ES424,intra_nuts3,true,10.0,0.8,141.59,0.0,28599.62,0.5
2024-08-20,19,1698,LTGES1119a,20,1089,ES00020,ES01107,ES300,ES300,intra_nuts3,true,10.0,0.8,35.88,0.0,7864.9,0.5
2024-08-22,9,656,LTGES0454a,378,834,ES00381,ES00843,ES514,ES514,intra_nuts3,true,10.0,0.8,36.13,0.0,7864.9,0.5
2024-08-26,8,2125,LTGES1410b,1231,22,ES01254,ES00022,ES300,ES300,intra_nuts3,true,10.0,0.8,42.94,0.0,7864.9,0.5
2024-08-22,9,657,LTGES0454b,378,834,ES00381,ES00843,ES514,ES514,intra_nuts3,true,10.0,0.8,36.13,0.0,7864.9,0.5
2025-06-24,12,1587,LTGES1043,1044,329,ES01058,ES00332,ES431,ES431,intra_nuts3,true,10.0,0.8,19.11,0.0,3932.45,0.5
2024-08-26,8,2124,LTGES1410a,1231,22,ES01254,ES00022,ES300,ES300,intra_nuts3,true,10.0,0.8,42.94,0.0,7864.9,0.5
2024-08-22,9,1982,LTGES1303a,1174,332,ES01194,ES00335,ES618,ES618,intra_nuts3,true,10.0,0.8,-38.22,0.0,7864.9,0.5
2024-08-20,19,1774,LTGES1166a,1104,1102,ES01122,ES01120,ES300,ES300,intra_nuts3,true,10.0,0.8,35.87,0.0,7864.9,0.5
2025-06-27,19,882,LTGES0597,887,281,ES00896,ES00284,ES243,ES243,intra_nuts3,true,10.0,0.8,21.41,0.0,3932.45,0.5
2024-08-22,16,799,LTGES0549a,435,443,ES00438,ES00446,ES513,ES513,intra_nuts3,true,10.0,0.8,38.61,0.0,7864.9,0.5
2024-08-22,9,1495,LTGES0982b,1021,1020,ES01035,ES01034,ES212,ES212,intra_nuts3,true,10.0,0.8,37.09,0.0,7864.9,0.5
2024-08-20,19,1699,LTGES1119b,20,1089,ES00020,ES01107,ES300,ES300,intra_nuts3,true,10.0,0.8,35.88,0.0,7864.9,0.5
2024-08-22,10,1052,LTGES0695a,923,922,ES00934,ES00933,ES614,ES614,intra_nuts3,true,10.0,0.8,41.12,0.0,7864.9,0.5
2024-08-22,17,293,LTGES0211b,758,236,ES00767,ES00239,ES522,ES522,intra_nuts3,true,10.0,0.8,36.82,0.0,7864.9,0.5
2024-08-20,19,1895,LTGES1241b,135,65,ES00136,ES00065,ES230,ES230,intra_nuts3,true,10.0,0.8,-36.26,0.0,7864.9,0.5
2025-06-27,19,2075,LTGES1372b,658,88,ES00664,ES00088,ES418,ES418,intra_nuts3,true,10.0,0.8,35.82,0.0,7864.9,0.5
2024-08-22,9,1611,LTGES1058b,1146,1057,ES01166,ES01071,ES611,ES611,intra_nuts3,true,10.0,0.8,-37.14,0.0,7864.9,0.5
2024-08-23,17,1016,LTGES0674a,909,911,ES00920,ES00922,ES300,ES300,intra_nuts3,true,10.0,0.8,-74.77,0.0,15729.79,0.5
2025-06-27,19,489,LTGES0339a,797,796,ES00806,ES00805,ES114,ES114,intra_nuts3,true,10.0,0.8,-37.39,0.0,7864.9,0.5
2024-08-25,21,324,LTGES0227b,249,251,ES00252,ES00254,ES523,ES523,intra_nuts3,true,10.0,0.8,-12.33,0.0,2706.99,0.5
2025-06-25,15,345,LTGES0238a,757,259,ES00766,ES00262,ES522,ES522,intra_nuts3,true,10.0,0.8,12.35,0.0,2706.99,0.5
2024-08-22,9,1628,LTGES1072a,170,1157,ES00173,ES01177,ES120,ES120,intra_nuts3,true,10.0,0.8,37.73,0.0,7864.9,0.5
2024-08-23,17,1018,LTGES0674c,909,911,ES00920,ES00922,ES300,ES300,intra_nuts3,true,10.0,0.8,-74.77,0.0,15729.79,0.5
2024-08-22,9,1983,LTGES1303b,1174,332,ES01194,ES00335,ES618,ES618,intra_nuts3,true,10.0,0.8,-38.22,0.0,7864.9,0.5
2025-06-27,19,490,LTGES0339b,797,796,ES00806,ES00805,ES114,ES114,intra_nuts3,true,10.0,0.8,-37.39,0.0,7864.9,0.5
2024-08-25,21,323,LTGES0227a,249,251,ES00252,ES00254,ES523,ES523,intra_nuts3,true,10.0,0.8,-12.33,0.0,2706.99,0.5
2024-08-22,9,1445,LTGES0950a,575,576,ES00580,ES00581,ES211,ES211,intra_nuts3,true,10.0,0.8,37.38,0.0,7864.9,0.5
2025-06-25,15,1453,LTGES0954a,428,579,ES00431,ES00584,ES213,ES213,intra_nuts3,true,10.0,0.8,-140.62,0.0,28599.62,0.5
2024-08-22,9,1629,LTGES1072b,170,1157,ES00173,ES01177,ES120,ES120,intra_nuts3,true,10.0,0.8,37.73,0.0,7864.9,0.5
2024-08-26,8,387,LTGES0262b,278,773,ES00281,ES00782,ES243,ES243,intra_nuts3,true,10.0,0.8,40.13,0.0,7864.9,0.5
2025-06-24,9,2,LTGES0001b,1,2,ES00001,ES00002,ES300,ES300,intra_nuts3,true,10.0,0.8,-27.65,0.0,7864.9,0.4
2024-08-20,8,1108,LTGES0731b,509,933,ES00512,ES00944,ES521,ES521,intra_nuts3,true,10.0,0.8,28.56,0.0,7864.9,0.4
2025-06-27,8,562,LTGES0388b,814,337,ES00823,ES00340,ES618,ES618,intra_nuts3,true,10.0,0.8,44.2,0.0,11797.34,0.4
2024-08-21,17,1684,LTGES1111b,1084,624,ES01102,ES00630,ES241,ES241,intra_nuts3,true,10.0,0.8,-28.32,0.0,7864.9,0.4
2025-06-30,18,1259,LTGES0827c,1005,313,ES01019,ES00316,ES111,ES111,intra_nuts3,true,10.0,0.8,49.41,0.0,11797.34,0.4
2024-08-20,8,1985,LTGES1304b,1175,1174,ES01195,ES01194,ES618,ES618,intra_nuts3,true,10.0,0.8,-27.99,0.0,7864.9,0.4
2025-06-27,19,643,LTGES0445b,369,371,ES00372,ES00374,ES514,ES514,intra_nuts3,true,10.0,0.8,-27.68,0.0,7864.9,0.4
2025-06-27,8,561,LTGES0388a,814,337,ES00823,ES00340,ES618,ES618,intra_nuts3,true,10.0,0.8,44.2,0.0,11797.34,0.4
2024-08-21,19,1075,LTGES0710b,498,925,ES00501,ES00936,ES617,ES617,intra_nuts3,true,10.0,0.8,28.01,0.0,7864.9,0.4
2025-06-25,15,838,LTGES0568b,80,449,ES00080,ES00452,ES242,ES241,inter_nuts3,false,1.0,0.8,-10.44,0.0,2859.96,0.4
2024-08-20,8,1984,LTGES1304a,1175,1174,ES01195,ES01194,ES618,ES618,intra_nuts3,true,10.0,0.8,-27.99,0.0,7864.9,0.4
2024-08-20,19,1513,LTGES0994b,1024,1023,ES01038,ES01037,ES230,ES230,intra_nuts3,true,10.0,0.8,-28.75,0.0,7864.9,0.4
2024-08-22,10,1594,LTGES1048a,606,1049,ES00611,ES01063,ES422,ES422,intra_nuts3,true,10.0,0.8,32.07,0.0,7864.9,0.4
2024-08-26,8,951,LTGES0638a,901,34,ES00910,ES00034,ES618,ES618,intra_nuts3,true,10.0,0.8,34.56,0.0,7864.9,0.4
2025-06-25,15,2023,LTGES1332b,501,924,ES00504,ES00935,ES617,ES617,intra_nuts3,true,10.0,0.8,-47.47,0.0,11797.34,0.4
2025-06-25,15,3,LTGES0002a,729,1086,ES00738,ES01104,ES300,ES300,intra_nuts3,true,10.0,0.8,-32.55,0.0,7864.9,0.4
2024-08-20,19,1885,LTGES1235a,448,621,ES00451,ES00626,ES512,ES512,intra_nuts3,true,10.0,0.8,-28.31,0.0,7864.9,0.4
2024-08-20,19,1186,LTGES0777b,870,12,ES00879,ES00012,ES511,ES511,intra_nuts3,true,10.0,0.8,102.84,0.0,28599.62,0.4
2025-06-25,15,369,LTGES0253b,271,273,ES00274,ES00276,ES620,ES620,intra_nuts3,true,10.0,0.8,-234.21,0.0,57199.25,0.4
2024-08-22,9,975,LTGES0652b,678,143,ES00685,ES00146,ES300,ES300,intra_nuts3,true,10.0,0.8,-164.42,0.0,42899.43,0.4
2024-08-26,8,1020,LTGES0675a,910,486,ES00921,ES00489,ES300,ES300,intra_nuts3,true,10.0,0.8,102.8,0.0,28599.62,0.4
2025-06-29,7,1282,LTGES0843b,979,547,ES00991,ES00552,ES120,ES120,intra_nuts3,true,10.0,0.8,-108.17,0.0,28599.62,0.4
2025-06-25,15,283,LTGES0206a,750,231,ES00759,ES00234,ES522,ES522,intra_nuts3,true,10.0,0.8,28.27,0.0,7864.9,0.4
