date,hour,gen_id,unit_name,fuel,technology,bus_i,capacity_mw,dispatch_mw,dispatch_mvar,utilization_pct,cost_eur_per_mwh
2024-07-08,9,72,G0346,Gas,Combined_cycle,445,349.34,-0.0,26.01,-0.0,44.98
2024-07-08,9,860,G0444,Hydro,reservoir,548,243.0,-0.0,20.77,-0.0,44.98
2024-07-08,9,1631,LS_ES00402,LoadShed,LoadShed,399,107.06,-0.0,107.06,-0.0,10000.0
2024-07-08,9,1088,LS_ES00626,LoadShed,LoadShed,621,54.03,-0.0,40.92,-0.0,10000.0
2024-07-08,9,667,G0558,Solar,PV,715,13.73,6.68,2.19,100.0,0.0
2024-07-08,9,472,G0074,Solar,PV,131,62.99,30.65,0.07,100.0,0.0
2024-07-08,9,1037,LS_ES00255,LoadShed,LoadShed,252,15.29,-0.0,15.28,-0.0,10000.0
2024-07-08,9,524,G0236,Solar,PV,325,158.83,76.51,-10.97,99.0,0.0
2024-07-08,9,1226,LS_ES00561,LoadShed,LoadShed,556,113.31,-0.0,23.69,-0.0,10000.0
2024-07-08,9,767,G0796,Solar,PV,1106,141.6,68.89,0.28,100.0,0.0
2024-07-08,9,145,G0014,Wind,Onshore,17,40.91,5.55,1.83,100.0,0.18
2024-07-08,9,36,G0108,Gas,Combined_cycle,184,336.77,-0.0,-7.63,-0.0,44.98
2024-07-08,9,1082,LS_ES00262,LoadShed,LoadShed,259,40.77,-0.0,39.2,-0.0,10000.0
2024-07-08,9,1543,LS_ES00784,LoadShed,LoadShed,775,70.88,-0.0,1.37,-0.0,10000.0
2024-07-08,9,353,G0717,Wind,Onshore,961,20.46,2.78,0.8,100.0,0.18
2024-07-08,9,1325,LS_ES00911,LoadShed,LoadShed,902,13.6,-0.0,12.13,-0.0,10000.0
2024-07-08,9,1509,LS_ES00442,LoadShed,LoadShed,439,21.23,-0.0,20.75,-0.0,10000.0
2024-07-08,9,232,G0362,Wind,Onshore,462,195.12,8.13,2.67,30.7,0.18
2024-07-08,9,407,G0869,Wind,Onshore,1171,179.38,8.19,0.19,33.6,0.18
2024-07-08,9,1648,LS_ES01199,LoadShed,LoadShed,1179,0.12,-0.0,0.12,-0.0,10000.0
2024-07-08,9,54,G0211,Gas,Combined_cycle,300,41.89,-0.0,8.09,-0.0,44.98
2024-07-08,9,1931,LS_ES00941,LoadShed,LoadShed,930,18.19,-0.0,18.18,-0.0,10000.0
2024-07-08,9,101,G0697,Gas,Combined_cycle,922,41.05,-0.0,1.82,-0.0,44.98
2024-07-08,9,724,G0680,Solar,PV,901,70.8,34.44,11.06,100.0,0.0
2024-07-08,9,792,G0842,Solar,PV,1148,7.0,3.41,0.0,100.0,0.0
2024-07-08,9,715,G0665,Solar,PV,889,108.76,52.91,1.24,100.0,0.0
2024-07-08,9,1605,LS_ES01068,LoadShed,LoadShed,1054,1.14,-0.0,1.13,-0.0,10000.0
2024-07-08,9,945,G0618,Solar,Solar Thermal,826,134.6,65.48,0.26,100.0,0.0
2024-07-08,9,1054,LS_ES00026,LoadShed,LoadShed,26,32.24,-0.0,32.24,-0.0,10000.0
2024-07-08,9,1115,LS_ES01209,LoadShed,LoadShed,1189,11.71,-0.0,11.71,-0.0,10000.0
2024-07-08,9,1672,LS_ES00137,LoadShed,LoadShed,136,58.23,-0.0,58.23,-0.0,10000.0
2024-07-08,9,335,G0663,Wind,Onshore,888,289.53,8.13,2.67,20.7,0.18
2024-07-08,9,630,G0472,Solar,PV,606,45.23,22.0,7.23,100.0,0.0
2024-07-08,9,168,G0097,Wind,Onshore,166,141.62,6.0,0.05,31.2,0.18
2024-07-08,9,1405,LS_ES00681,LoadShed,LoadShed,674,11.71,-0.0,0.0,-0.0,10000.0
2024-07-08,9,403,G0855,Wind,Onshore,1159,314.71,8.35,0.2,19.5,0.18
2024-07-08,9,1522,LS_ES01042,LoadShed,LoadShed,1028,5.42,-0.0,-0.06,-0.0,10000.0
2024-07-08,9,1013,LS_ES01121,LoadShed,LoadShed,1103,213.11,-0.0,79.88,-0.0,10000.0
2024-07-08,9,270,G0482,Wind,Onshore,622,50.35,6.83,-2.11,100.0,0.18
2024-07-08,9,476,G0082,Solar,PV,140,80.49,39.16,12.86,100.0,0.0
2024-07-08,9,1027,LS_ES00166,LoadShed,LoadShed,163,2.28,-0.0,0.0,-0.0,10000.0
2024-07-08,9,1435,LS_ES01063,LoadShed,LoadShed,1049,0.34,-0.0,0.34,-0.0,10000.0
2024-07-08,9,1433,LS_ES00777,LoadShed,LoadShed,768,5.5,-0.0,5.49,-0.0,10000.0
2024-07-08,9,954,G0724,Solar,Solar Thermal,966,134.6,65.48,1.34,100.0,0.0
2024-07-08,9,453,G0025,Solar,PV,49,111.45,54.22,17.82,100.0,0.0
2024-07-08,9,1815,LS_ES01228,LoadShed,LoadShed,1207,24.52,-0.0,4.98,-0.0,10000.0
2024-07-08,9,88,G0459,Gas,Combined_cycle,573,41.89,-0.0,-10.25,-0.0,44.98
2024-07-08,9,883,G0938,Hydro,run_of_river,858,71.87,71.87,22.66,100.0,0.0
2024-07-08,9,1791,LS_ES01201,LoadShed,LoadShed,1181,0.01,-0.0,-0.0,-0.0,10000.0
2024-07-08,9,743,G0721,Solar,PV,965,12.92,6.29,0.01,100.0,0.0
2024-07-08,9,1273,LS_ES00887,LoadShed,LoadShed,878,12.06,-0.0,1.49,-0.0,10000.0
2024-07-08,9,77,G0379,Gas,Combined_cycle,475,324.21,-0.0,-37.91,-0.0,44.98
2024-07-08,9,596,G0374,Solar,PV,475,22.61,11.0,-0.0,100.0,0.0
2024-07-08,9,2003,LS_ES01033,LoadShed,LoadShed,1019,38.76,-0.0,7.26,-0.0,10000.0
2024-07-08,9,972,G0375,Gas,Combined_cycle,475,41.89,-0.0,-0.64,-0.0,44.98
2024-07-08,9,449,G0015,Solar,PV,23,8.61,4.19,1.38,100.0,0.0
2024-07-08,9,1084,LS_ES01083,LoadShed,LoadShed,1068,4.57,-0.0,4.57,-0.0,10000.0
2024-07-08,9,387,G0805,Wind,Onshore,1115,29.9,4.06,-0.04,100.0,0.18
2024-07-08,9,620,G0426,Solar,PV,532,16.42,7.99,2.61,100.0,0.0
2024-07-08,9,450,G0017,Solar,PV,25,247.13,119.23,33.9,99.2,0.0
2024-07-08,9,1322,LS_ES01212,LoadShed,LoadShed,1192,11.51,-0.0,11.51,-0.0,10000.0
2024-07-08,9,906,G0961,Hydro,run_of_river,398,112.29,112.29,-10.28,100.0,0.0
2024-07-08,9,586,G0352,Solar,PV,456,3.23,1.57,0.52,100.0,0.0
2024-07-08,9,971,G0923,Solar,Solar Thermal,1230,134.6,65.48,-8.73,100.0,0.0
2024-07-08,9,635,G0481,Solar,PV,620,5.92,2.88,-0.92,100.0,0.0
2024-07-08,9,43,G0168,Gas,Combined_cycle,264,655.12,-0.0,184.22,-0.0,44.98
2024-07-08,9,1093,LS_ES00517,LoadShed,LoadShed,514,30.19,-0.0,30.17,-0.0,10000.0
2024-07-08,9,1208,LS_ES01144,LoadShed,LoadShed,1124,54.97,-0.0,-26.69,-0.0,10000.0
2024-07-08,9,1445,LS_ES01156,LoadShed,LoadShed,1136,142.66,-0.0,30.17,-0.0,10000.0
2024-07-08,9,1717,LS_ES01084,LoadShed,LoadShed,1069,28.45,-0.0,28.45,-0.0,10000.0
2024-07-08,9,1004,LS_ES00633,LoadShed,LoadShed,627,11.76,-0.0,7.94,-0.0,10000.0
2024-07-08,9,893,G0948,Hydro,run_of_river,923,95.82,95.82,-46.0,100.0,0.0
2024-07-08,9,1531,LS_ES00205,LoadShed,LoadShed,202,49.43,-0.0,49.43,-0.0,10000.0
2024-07-08,9,1277,LS_ES00795,LoadShed,LoadShed,786,0.24,-0.0,0.2,-0.0,10000.0
2024-07-08,9,530,G0244,Solar,PV,333,285.36,133.73,-43.95,96.3,0.0
2024-07-08,9,602,G0392,Solar,PV,491,72.96,35.49,11.66,100.0,0.0
2024-07-08,9,1344,LS_ES01058,LoadShed,LoadShed,1044,9.47,-0.0,9.47,-0.0,10000.0
2024-07-08,9,703,G0631,Solar,PV,836,3.23,1.57,0.0,100.0,0.0
2024-07-08,9,594,G0370,Solar,PV,472,26.38,12.83,0.01,100.0,0.0
2024-07-08,9,651,G0518,Solar,PV,667,447.96,207.31,29.14,95.1,0.0
2024-07-08,9,1046,LS_ES00244,LoadShed,LoadShed,241,12.23,-0.0,12.23,-0.0,10000.0
2024-07-08,9,1976,LS_ES00501,LoadShed,LoadShed,498,23.55,-0.0,23.29,-0.0,10000.0
2024-07-08,9,1253,LS_ES00872,LoadShed,LoadShed,863,56.15,-0.0,48.55,-0.0,10000.0
2024-07-08,9,932,G0344,Solar,Solar Thermal,443,65.15,31.69,0.15,100.0,0.0
2024-07-08,9,962,G0772,Solar,Solar Thermal,1048,134.6,65.48,0.74,100.0,0.0
2024-07-08,9,522,G0231,Solar,PV,321,694.56,320.03,105.19,94.7,0.0
2024-07-08,9,1838,LS_ES01216,LoadShed,LoadShed,1196,16.56,-0.0,13.98,-0.0,10000.0
2024-07-08,9,9,G0704,Biomass,Biomass,949,41.97,0.0,24.54,0.0,53.09
2024-07-08,9,1117,LS_ES00087,LoadShed,LoadShed,87,25.92,-0.0,18.74,-0.0,10000.0
2024-07-08,9,1272,LS_ES00969,LoadShed,LoadShed,958,16.02,-0.0,15.86,-0.0,10000.0
2024-07-08,9,1532,LS_ES01218,LoadShed,LoadShed,1198,15.23,-0.0,15.23,-0.0,10000.0
2024-07-08,9,1382,LS_ES00604,LoadShed,LoadShed,599,126.72,-0.0,126.72,-0.0,10000.0
2024-07-08,9,552,G0296,Solar,PV,380,72.96,35.49,0.65,100.0,0.0
2024-07-08,9,192,G0185,Wind,Onshore,278,100.71,8.17,-0.13,59.7,0.18
2024-07-08,9,12,G0846,Biomass,Biomass,1151,34.42,0.0,1.38,0.0,53.09
2024-07-08,9,1342,LS_ES00570,LoadShed,LoadShed,565,19.28,-0.0,4.07,-0.0,10000.0
2024-07-08,9,357,G0732,Wind,Onshore,981,78.68,8.4,2.76,78.6,0.18
2024-07-08,9,1885,LS_ES00864,LoadShed,LoadShed,855,7.48,-0.0,1.85,-0.0,10000.0
2024-07-08,9,417,G0898,Wind,Onshore,1206,410.69,8.02,0.18,14.4,0.18
2024-07-08,9,1700,LS_ES01014,LoadShed,LoadShed,1000,1.82,-0.0,0.0,-0.0,10000.0
2024-07-08,9,1608,LS_ES01055,LoadShed,LoadShed,1041,114.07,-0.0,23.43,-0.0,10000.0
2024-07-08,9,694,G0616,Solar,PV,823,134.6,5.38,-0.66,8.2,0.0
2024-07-08,9,1157,LS_ES00429,LoadShed,LoadShed,426,12.44,-0.0,10.6,-0.0,10000.0
2024-07-08,9,1260,LS_ES00611,LoadShed,LoadShed,606,2.87,-0.0,2.86,-0.0,10000.0
2024-07-08,9,426,G0914,Wind,Onshore,1221,42.49,5.77,1.89,100.0,0.18
2024-07-08,9,991,BESS_ES00685,Battery,Li-Ion,678,0.0,-0.0,0.0,0.0,0.0
2024-07-08,9,539,G0267,Solar,PV,347,252.25,120.25,39.52,98.0,0.0
2024-07-08,9,2034,LS_ES00100,LoadShed,LoadShed,100,132.9,-0.0,27.09,-0.0,10000.0
2024-07-08,9,1301,LS_ES01082,LoadShed,LoadShed,1067,11.16,-0.0,2.01,-0.0,10000.0
2024-07-08,9,2038,LS_ES00292,LoadShed,LoadShed,289,29.0,-0.0,5.05,-0.0,10000.0
2024-07-08,9,1340,LS_ES00838,LoadShed,LoadShed,829,8.87,-0.0,8.87,-0.0,10000.0
2024-07-08,9,1014,LS_ES00300,LoadShed,LoadShed,297,13.81,-0.0,0.23,-0.0,10000.0
2024-07-08,9,761,G0782,Solar,PV,1078,8.88,4.32,-1.39,100.0,0.0
2024-07-08,9,610,G0407,Solar,PV,512,2.96,1.44,0.03,100.0,0.0
2024-07-08,9,1660,LS_ES00152,LoadShed,LoadShed,149,14.71,-0.0,14.59,-0.0,10000.0
2024-07-08,9,739,G0712,Solar,PV,956,45.5,6.91,2.27,31.2,0.0
2024-07-08,9,1259,LS_ES00837,LoadShed,LoadShed,828,30.94,-0.0,30.9,-0.0,10000.0
2024-07-08,9,1317,LS_ES00548,LoadShed,LoadShed,543,0.53,-0.0,0.51,-0.0,10000.0
2024-07-08,9,1803,LS_ES01028,LoadShed,LoadShed,1014,24.86,-0.0,5.1,-0.0,10000.0
2024-07-08,9,1398,LS_ES00737,LoadShed,LoadShed,728,54.25,-0.0,4.73,-0.0,10000.0
2024-07-08,9,1610,LS_ES00553,LoadShed,LoadShed,548,117.19,-0.0,6.51,-0.0,10000.0
2024-07-08,9,179,G0137,Wind,Onshore,204,47.21,6.41,0.0,100.0,0.18
2024-07-08,9,993,BESS_ES00228,Battery,Li-Ion,225,0.0,-0.0,0.0,0.0,0.0
2024-07-08,9,905,G0960,Hydro,run_of_river,1122,37.43,0.0,-41.59,0.0,0.0
2024-07-08,9,1406,LS_ES00580,LoadShed,LoadShed,575,16.13,-0.0,16.1,-0.0,10000.0
2024-07-08,9,782,G0826,Solar,PV,1132,150.76,73.34,0.38,100.0,0.0
2024-07-08,9,1320,LS_ES00691,LoadShed,LoadShed,684,11.82,-0.0,11.82,-0.0,10000.0
2024-07-08,9,239,G0396,Wind,Onshore,494,102.28,6.33,2.08,45.6,0.18
2024-07-08,9,911,G0966,Hydro,run_of_river,1028,2.25,0.0,-0.01,0.0,0.0
2024-07-08,9,1200,LS_ES00947,LoadShed,LoadShed,936,11.96,-0.0,11.95,-0.0,10000.0
2024-07-08,9,737,G0702,Solar,PV,948,134.6,8.39,2.72,12.8,0.0
2024-07-08,9,1032,LS_ES00750,LoadShed,LoadShed,741,8.6,-0.0,8.6,-0.0,10000.0
2024-07-08,9,1822,LS_ES00213,LoadShed,LoadShed,210,36.33,-0.0,33.56,-0.0,10000.0
2024-07-08,9,889,G0944,Hydro,run_of_river,952,37.43,0.0,41.59,0.0,0.0
2024-07-08,9,1528,LS_ES00192,LoadShed,LoadShed,189,119.63,-0.0,29.66,-0.0,10000.0
2024-07-08,9,1817,LS_ES00836,LoadShed,LoadShed,827,48.73,-0.0,48.73,-0.0,10000.0
2024-07-08,9,525,G0237,Solar,PV,326,110.91,5.48,1.8,10.2,0.0
2024-07-08,9,1403,LS_ES00758,LoadShed,LoadShed,749,74.25,-0.0,74.25,-0.0,10000.0
2024-07-08,9,488,G0123,Solar,PV,190,419.16,6.18,2.03,3.0,0.0
2024-07-08,9,2039,LS_ES01204,LoadShed,LoadShed,1184,1.67,-0.0,1.67,-0.0,10000.0
2024-07-08,9,458,G0043,Solar,PV,75,705.33,324.69,106.72,94.6,0.0
2024-07-08,9,745,G0729,Solar,PV,967,157.49,76.16,1.35,99.4,0.0
2024-07-08,9,696,G0621,Solar,PV,826,394.93,182.91,3.45,95.2,0.0
2024-07-08,9,1865,LS_ES00839,LoadShed,LoadShed,830,3.94,-0.0,3.93,-0.0,10000.0
2024-07-08,9,1450,LS_ES00843,LoadShed,LoadShed,834,85.83,-0.0,64.51,-0.0,10000.0
2024-07-08,9,1541,LS_ES00482,LoadShed,LoadShed,479,57.61,-0.0,57.61,-0.0,10000.0
2024-07-08,9,1877,LS_ES00910,LoadShed,LoadShed,901,22.88,-0.0,22.74,-0.0,10000.0
2024-07-08,9,668,G0559,Solar,PV,717,6.19,3.01,0.0,100.0,0.0
2024-07-08,9,45,G0170,Gas,Combined_cycle,264,21.78,-0.0,0.11,-0.0,44.98
2024-07-08,9,1427,LS_ES01035,LoadShed,LoadShed,1021,10.16,-0.0,1.9,-0.0,10000.0
2024-07-08,9,1910,LS_ES00648,LoadShed,LoadShed,642,42.74,-0.0,8.17,-0.0,10000.0
2024-07-08,9,1663,LS_ES00888,LoadShed,LoadShed,879,48.19,-0.0,9.67,-0.0,10000.0
2024-07-08,9,436,G0302,Hydro,pumped_storage,386,334.0,7.25,-69.98,2.2,0.04
2024-07-08,9,527,G0239,Solar,PV,329,299.36,5.5,1.81,3.8,0.0
2024-07-08,9,1581,LS_ES00343,LoadShed,LoadShed,340,15.77,-0.0,6.34,-0.0,10000.0
2024-07-08,9,872,G0225,Hydro,run_of_river,314,1474.76,0.0,0.74,0.0,0.0
2024-07-08,9,440,G0657,Hydro,pumped_storage,882,332.0,9.08,46.74,2.7,0.04
2024-07-08,9,1002,LS_ES00950,LoadShed,LoadShed,939,3.73,-0.0,3.72,-0.0,10000.0
2024-07-08,9,105,G0754,Oil,Combined_cycle,1033,59.91,-0.0,4.54,-0.0,138.88
2024-07-08,9,1872,LS_ES01041,LoadShed,LoadShed,1027,0.99,-0.0,0.99,-0.0,10000.0
2024-07-08,9,1916,LS_ES00786,LoadShed,LoadShed,777,1.19,-0.0,1.19,-0.0,10000.0
2024-07-08,9,547,G0278,Solar,PV,362,229.9,96.5,31.72,86.3,0.0
2024-07-08,9,400,G0843,Wind,Onshore,1150,18.88,2.56,0.03,100.0,0.18
2024-07-08,9,695,G0617,Solar,PV,825,5.65,2.75,0.01,100.0,0.0
2024-07-08,9,480,G0091,Solar,PV,155,606.26,6.14,-0.02,2.1,0.0
2024-07-08,9,728,G0688,Solar,PV,914,441.23,7.71,0.1,3.6,0.0
2024-07-08,9,1214,LS_ES00650,LoadShed,LoadShed,644,2.73,-0.0,2.73,-0.0,10000.0
2024-07-08,9,744,G0723,Solar,PV,966,585.53,5.15,0.02,1.8,0.0
2024-07-08,9,296,G0548,Wind,Onshore,701,15.74,2.14,0.0,100.0,0.18
2024-07-08,9,1679,LS_ES00835,LoadShed,LoadShed,826,15.13,-0.0,0.23,-0.0,10000.0
2024-07-08,9,722,G0677,Solar,PV,899,86.15,6.75,2.22,16.1,0.0
2024-07-08,9,1039,LS_ES00484,LoadShed,LoadShed,481,4.21,-0.0,4.21,-0.0,10000.0
2024-07-08,9,775,G0817,Solar,PV,1123,16.69,8.12,0.43,100.0,0.0
2024-07-08,9,1103,LS_ES00241,LoadShed,LoadShed,238,1.34,-0.0,-0.01,-0.0,10000.0
2024-07-08,9,625,G0452,Solar,PV,557,4.31,2.1,0.22,100.0,0.0
2024-07-08,9,1247,LS_ES00318,LoadShed,LoadShed,315,13.28,-0.0,2.14,-0.0,10000.0
2024-07-08,9,1962,LS_ES00308,LoadShed,LoadShed,305,16.41,-0.0,16.31,-0.0,10000.0
2024-07-08,9,50,G0189,Gas,Combined_cycle,284,195.19,-0.0,8.13,-0.0,44.98
2024-07-08,9,526,G0238,Solar,PV,328,166.64,5.49,1.8,6.8,0.0
2024-07-08,9,1674,LS_ES00419,LoadShed,LoadShed,416,22.88,-0.0,4.41,-0.0,10000.0
2024-07-08,9,624,G0450,Solar,PV,555,21.81,7.53,2.47,71.0,0.0
2024-07-08,9,162,G0068,Wind,Onshore,125,113.29,8.03,2.61,52.2,0.18
2024-07-08,9,1639,LS_ES00394,LoadShed,LoadShed,391,64.56,-0.0,34.39,-0.0,10000.0
2024-07-08,9,392,G0815,Wind,Onshore,1122,39.34,5.34,-1.75,100.0,0.18
2024-07-08,9,63,G0263,Gas,Combined_cycle,344,37.7,-0.0,-0.42,-0.0,44.98
2024-07-08,9,92,G0528,Gas,Combined_cycle,676,20.94,-0.0,-0.01,-0.0,44.98
2024-07-08,9,1757,LS_ES00361,LoadShed,LoadShed,358,34.35,-0.0,34.35,-0.0,10000.0
2024-07-08,9,1299,LS_ES00800,LoadShed,LoadShed,791,17.05,-0.0,3.29,-0.0,10000.0
2024-07-08,9,1775,LS_ES00086,LoadShed,LoadShed,86,62.4,-0.0,54.45,-0.0,10000.0
2024-07-08,9,214,G0290,Wind,Onshore,371,42.49,5.77,0.01,100.0,0.18
2024-07-08,9,1917,LS_ES00096,LoadShed,LoadShed,96,13.48,-0.0,13.36,-0.0,10000.0
2024-07-08,9,573,G0326,Solar,PV,410,1352.24,8.53,0.35,1.3,0.0
2024-07-08,9,1387,LS_ES00163,LoadShed,LoadShed,160,4.06,-0.0,-3.64,-0.0,10000.0
2024-07-08,9,780,G0824,Solar,PV,1129,9.42,4.58,-0.04,100.0,0.0
2024-07-08,9,949,G0633,Solar,Solar Thermal,837,134.6,5.56,-0.26,8.5,0.0
2024-07-08,9,1071,LS_ES00115,LoadShed,LoadShed,115,60.29,-0.0,60.29,-0.0,10000.0
2024-07-08,9,999,LS_ES00001,LoadShed,LoadShed,1,25.55,-0.0,25.55,-0.0,10000.0
2024-07-08,9,671,G0562,Solar,PV,722,4.58,2.23,0.73,100.0,0.0
2024-07-08,9,812,G0883,Solar,PV,1192,221.56,5.57,1.83,5.2,0.0
2024-07-08,9,2029,LS_ES00897,LoadShed,LoadShed,888,4.33,-0.0,4.32,-0.0,10000.0
2024-07-08,9,1262,LS_ES01236,LoadShed,LoadShed,1215,2.31,-0.0,-0.4,-0.0,10000.0
2024-07-08,9,719,G0672,Solar,PV,896,209.98,7.3,2.4,7.1,0.0
2024-07-08,9,1409,LS_ES00217,LoadShed,LoadShed,214,31.53,-0.0,9.86,-0.0,10000.0
2024-07-08,9,1892,LS_ES00167,LoadShed,LoadShed,164,2.37,-0.0,2.37,-0.0,10000.0
2024-07-08,9,1569,LS_ES01130,LoadShed,LoadShed,1112,0.35,-0.0,0.01,-0.0,10000.0
2024-07-08,9,544,G0273,Solar,PV,356,166.64,7.44,2.44,9.2,0.0
2024-07-08,9,275,G0488,Wind,Onshore,633,985.82,7.17,2.35,5.4,0.18
2024-07-08,9,1707,LS_ES00628,LoadShed,LoadShed,622,1.24,-0.0,-1.18,-0.0,10000.0
2024-07-08,9,826,G0917,Solar,PV,1224,15.34,5.82,0.09,77.9,0.0
2024-07-08,9,1806,LS_ES01001,LoadShed,LoadShed,987,6.88,-0.0,6.86,-0.0,10000.0
2024-07-08,9,1934,LS_ES00477,LoadShed,LoadShed,474,65.5,-0.0,0.93,-0.0,10000.0
2024-07-08,9,940,G0495,Solar,Solar Thermal,639,134.34,65.35,21.48,100.0,0.0
2024-07-08,9,899,G0954,Hydro,run_of_river,1028,81.6,0.0,-7.65,0.0,0.0
2024-07-08,9,1664,LS_ES01056,LoadShed,LoadShed,1042,25.19,-0.0,4.9,-0.0,10000.0
2024-07-08,9,516,G0196,Solar,PV,287,125.72,8.2,0.01,13.4,0.0
2024-07-08,9,1536,LS_ES00061,LoadShed,LoadShed,61,3.8,-0.0,3.8,-0.0,10000.0
2024-07-08,9,286,G0514,Wind,Onshore,663,91.26,5.83,1.92,47.1,0.18
2024-07-08,9,1573,LS_ES01071,LoadShed,LoadShed,1057,12.66,-0.0,12.66,-0.0,10000.0
2024-07-08,9,2037,LS_ES00456,LoadShed,LoadShed,453,2.36,-0.0,2.35,-0.0,10000.0
2024-07-08,9,1451,LS_ES00380,LoadShed,LoadShed,377,3.93,-0.0,3.93,-0.0,10000.0
2024-07-08,9,1870,LS_ES00860,LoadShed,LoadShed,851,109.08,-0.0,108.45,-0.0,10000.0
2024-07-08,9,459,G0044,Solar,PV,76,66.23,7.26,2.39,22.5,0.0
2024-07-08,9,465,G0053,Solar,PV,87,175.52,7.71,0.36,9.0,0.0
2024-07-08,9,652,G0519,Solar,PV,670,3.77,1.83,0.0,100.0,0.0
2024-07-08,9,1012,LS_ES00035,LoadShed,LoadShed,35,14.39,-0.0,-14.39,-0.0,10000.0
2024-07-08,9,1128,LS_ES00367,LoadShed,LoadShed,364,42.58,-0.0,42.58,-0.0,10000.0
2024-07-08,9,779,G0822,Solar,PV,1128,131.91,5.61,-1.76,8.7,0.0
2024-07-08,9,308,G0580,Wind,Onshore,760,138.47,7.38,2.42,39.3,0.18
2024-07-08,9,110,G0802,Gas,Combined_cycle,1113,26.81,-0.0,1.36,-0.0,44.98
2024-07-08,9,1393,LS_ES00512,LoadShed,LoadShed,509,16.59,-0.0,14.74,-0.0,10000.0
2024-07-08,9,1146,LS_ES00072,LoadShed,LoadShed,72,69.36,-0.0,0.74,-0.0,10000.0
2024-07-08,9,1812,LS_ES00522,LoadShed,LoadShed,519,5.19,-0.0,0.08,-0.0,10000.0
2024-07-08,9,1090,LS_ES00464,LoadShed,LoadShed,461,3.89,-0.0,3.89,-0.0,10000.0
2024-07-08,9,606,G0400,Solar,PV,497,129.49,5.59,-1.84,8.9,0.0
2024-07-08,9,943,G0606,Solar,Solar Thermal,807,134.34,5.06,-0.1,7.7,0.0
2024-07-08,9,1370,LS_ES01197,LoadShed,LoadShed,1177,6.85,-0.0,0.05,-0.0,10000.0
2024-07-08,9,1703,LS_ES00280,LoadShed,LoadShed,277,117.56,-0.0,117.56,-0.0,10000.0
2024-07-08,9,1744,LS_ES00469,LoadShed,LoadShed,466,402.47,-0.0,96.51,-0.0,10000.0
2024-07-08,9,231,G0361,Wind,Onshore,461,20.46,2.78,0.91,100.0,0.18
2024-07-08,9,1565,LS_ES01067,LoadShed,LoadShed,1053,16.92,-0.0,16.92,-0.0,10000.0
2024-07-08,9,1034,LS_ES00439,LoadShed,LoadShed,436,10.21,-0.0,10.21,-0.0,10000.0
2024-07-08,9,1641,LS_ES00732,LoadShed,LoadShed,723,8.87,-0.0,0.76,-0.0,10000.0
2024-07-08,9,1065,LS_ES01244,LoadShed,LoadShed,1221,36.13,-0.0,36.12,-0.0,10000.0
2024-07-08,9,1021,LS_ES00999,LoadShed,LoadShed,985,1.05,-0.0,1.05,-0.0,10000.0
2024-07-08,9,384,G0800,Wind,Onshore,1111,185.68,8.0,0.06,31.7,0.18
2024-07-08,9,1582,LS_ES00921,LoadShed,LoadShed,910,15.06,-0.0,15.06,-0.0,10000.0
2024-07-08,9,1374,LS_ES00697,LoadShed,LoadShed,690,10.11,-0.0,0.45,-0.0,10000.0
2024-07-08,9,1141,LS_ES01221,LoadShed,LoadShed,1201,139.71,-0.0,63.38,-0.0,10000.0
2024-07-08,9,1839,LS_ES00762,LoadShed,LoadShed,753,57.4,-0.0,57.4,-0.0,10000.0
2024-07-08,9,173,G0119,Wind,Onshore,188,158.93,5.19,0.0,24.1,0.18
2024-07-08,9,1418,LS_ES00538,LoadShed,LoadShed,533,41.46,-0.0,26.15,-0.0,10000.0
2024-07-08,9,233,G0364,Wind,Onshore,463,25.18,3.42,0.04,100.0,0.18
2024-07-08,9,1993,LS_ES00509,LoadShed,LoadShed,506,22.31,-0.0,22.31,-0.0,10000.0
2024-07-08,9,798,G0854,Solar,PV,1158,160.72,5.58,-1.83,7.1,0.0
2024-07-08,9,1206,LS_ES00963,LoadShed,LoadShed,952,45.59,-0.0,45.59,-0.0,10000.0
2024-07-08,9,1563,LS_ES00854,LoadShed,LoadShed,845,0.15,-0.0,0.15,-0.0,10000.0
2024-07-08,9,130,G0531,Gas,Gas_turbine,676,21.4,-0.0,-0.01,-0.0,59.18
2024-07-08,9,1570,LS_ES00191,LoadShed,LoadShed,188,105.92,-0.0,17.08,-0.0,10000.0
2024-07-08,9,1671,LS_ES00893,LoadShed,LoadShed,884,0.57,-0.0,0.56,-0.0,10000.0
2024-07-08,9,579,G0341,Solar,PV,438,2.96,1.44,-0.47,100.0,0.0
2024-07-08,9,1943,LS_ES00240,LoadShed,LoadShed,237,25.29,-0.0,25.29,-0.0,10000.0
2024-07-08,9,1225,LS_ES00283,LoadShed,LoadShed,280,223.35,-0.0,61.43,-0.0,10000.0
2024-07-08,9,1616,LS_ES00357,LoadShed,LoadShed,354,9.53,-0.0,9.52,-0.0,10000.0
2024-07-08,9,2007,LS_ES00852,LoadShed,LoadShed,843,1.75,-0.0,0.12,-0.0,10000.0
2024-07-08,9,901,G0956,Hydro,run_of_river,398,62.28,0.0,-10.04,0.0,0.0
2024-07-08,9,1073,LS_ES01162,LoadShed,LoadShed,1142,5.08,-0.0,5.08,-0.0,10000.0
2024-07-08,9,720,G0673,Solar,PV,897,471.92,7.04,-0.01,3.1,0.0
